State Agency ID [District] 2017-18,Agency Name,State Name [District] Latest available year,Total Number of Public Schools [Public School] 2017-18,Total Number Operational Charter Schools [Public School] 2017-18,Total Number Operational Schools [Public School] 2017-18,County Name [District] 2017-18,County Number [District] 2017-18,Agency ID - NCES Assigned [District] Latest available year,Lowest Grade Offered [District] 2017-18,Highest Grade Offered [District] 2017-18,Fall Membership (V33) [District Finance] 2017-18,Total General Revenue (TOTALREV) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2017-18,Total Current Expenditures - El-Sec Education (TCURELSC) [District Finance] 2017-18,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2017-18,Total Current Expenditures - Support Services (TCURSSVC) [District Finance] 2017-18,Total Current Expenditures - Other El-Sec Programs (TCUROTH) [District Finance] 2017-18,Total Current Expenditures - Salary (Z32) [District Finance] 2017-18,Total Current Expenditures - Benefits (Z34) [District Finance] 2017-18,Total Expenditures (TOTALEXP) [District Finance] 2017-18,Total Expenditures - Capital Outlay (TCAPOUT) [District Finance] 2017-18,Total Current Expenditures - Non El-Sec Programs (TNONELSE) [District Finance] 2017-18,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures - Instruction (TCURINST) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures - Support Services (TCURSSVC) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures - Other El-Sec Programs (TCUROTH) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures - Salary (Z32) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures - Benefits (Z34) per Pupil (V33) [District Finance] 2017-18,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2017-18,Total Expenditures - Capital Outlay (TCAPOUT) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures - Non El-Sec Programs (TNONELSE) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures (TCURELSC) per Pupil (V33) [District Finance] 2017-18,Instructional Expenditures (E13) per Pupil (V33) [District Finance] 2017-18,Total Current Expenditures - Benefits (Z34) as Percentage of Curr El-Sec (TCURELSC) [District Finance] 2017-18,Total Current Expenditures - Instruction (TCURINST) as Percentage of Curr El-SEC (TCURELSC) [District Finance] 2017-18,Total Current Expenditures - Other El-Sec Prog (TCUROTH) as Percentage of Curr El-Sec (TCURELSC) [District Finance] 2017-18,Total Current Expenditures - Salary (Z32) as Percentage of Curr El-Sec (TCURELSC) [District Finance] 2017-18,Total Current Expenditures - Support Services (TCURSSVC) as Percentage of Curr El-Sec (TCURELSC) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) as Percentage of Total Revenue (TOTALREV) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) as Percentage of Total Revenue (TOTALREV) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) as Percentage of Total Revenue (TOTALREV) [District Finance] 2017-18,Long Term Debt - Issued During FY (_21F) [District Finance] 2017-18,Long Term Debt - Outstanding Beginning of FY (_19H) [District Finance] 2017-18,Long Term Debt - Retired During FY (_31F) [District Finance] 2017-18,Long Term Debt - Outstanding at End of FY (_41F) [District Finance] 2017-18,Short Term Debt - Outstanding Beginning of FY (_61V) [District Finance] 2017-18,Short Term Debt - Outstanding at End of FY (_66V) [District Finance] 2017-18,Debt Service Funds (W01) [District Finance] 2017-18,Bond Funds (W31) [District Finance] 2017-18,Other Funds (W61) [District Finance] 2017-18,Local Rev. - Property Taxes (T06) [District Finance] 2017-18,Local Rev. - General Sales Taxes (T09) [District Finance] 2017-18,Local Rev. - Public Utility Taxes (T15) [District Finance] 2017-18,Local Rev. - Individual & Corp. Income Taxes (T40) [District Finance] 2017-18,Local Rev. - All Other Taxes (T99) [District Finance] 2017-18,Local Rev. - Parent Government Contributions (T02) [District Finance] 2017-18,Local Rev. - Revenue- Cities and Counties (D23) [District Finance] 2017-18,Local Rev. - Revenue- Other School Systems (D11) [District Finance] 2017-18,Local Rev. - Tuition Fees- Pupils and Parents (A07) [District Finance] 2017-18,Local Rev. - Transp. Fees- Pupils and Parents (A08) [District Finance] 2017-18,Local Rev. - School Lunch Revenues (A09) [District Finance] 2017-18,Local Rev. - Textbook Sales and Rentals (A11) [District Finance] 2017-18,Local Rev. - Student Activity Receipts (A13) [District Finance] 2017-18,Local Rev. - Other Sales and Service Rev. (A20) [District Finance] 2017-18,"Local Rev. - Student Fees, Non-Specified (A15) [District Finance] 2017-18",Local Rev. - Interest Earnings (U22) [District Finance] 2017-18,Local Rev. - Miscellaneous Other Local Rev. (U97) [District Finance] 2017-18,Local Rev. - Special Processing (C24) [District Finance] 2017-18,Local Rev. - Rents and Royalties (A40) [District Finance] 2017-18,Local Rev. - Sale of Property (U11) [District Finance] 2017-18,Local Rev. - Fines and Forfeits (U30) [District Finance] 2017-18,Local Rev. - Private Contributions (U50) [District Finance] 2017-18,State Rev. - General Formula Assistance (C01) [District Finance] 2017-18,State Rev. - Special Education Programs (C05) [District Finance] 2017-18,State Rev. - Transportation Programs (C12) [District Finance] 2017-18,State Rev. - Staff Improvement Programs (C04) [District Finance] 2017-18,State Rev. - Compensat. and Basic Skills Prog. (C06) [District Finance] 2017-18,State Rev. - Vocational Education Programs (C09) [District Finance] 2017-18,State Rev. - Capital Outlay and Debt Serv. Prog. (C11) [District Finance] 2017-18,State Rev. - Bilingual Education Programs (C07) [District Finance] 2017-18,State Rev. - School Lunch Programs (C10) [District Finance] 2017-18,State Rev. - Gifted and Talented Programs (C08) [District Finance] 2017-18,State Rev. - All Other Rev.- State Sources (C13) [District Finance] 2017-18,State Rev. - State Payment for LEA Empl. Benefits (C38) [District Finance] 2017-18,State Rev. - Other State Payments (C39) [District Finance] 2017-18,State Rev. - Non-Specified (C35) [District Finance] 2017-18,Federal Rev. - Federal Title I Revenue (C14) [District Finance] 2017-18,Federal Rev. - Children with Disabilities (C15) [District Finance] 2017-18,Federal Rev. - Child Nutrition Act (C25) [District Finance] 2017-18,Federal Rev. - Eisenhower Math and Science (C16) [District Finance] 2017-18,Federal Rev. - Drug-Free Schools (C17) [District Finance] 2017-18,Federal Rev. - Vocational Education (C19) [District Finance] 2017-18,Federal Rev. - All Other Fed. Aid Through State (C20) [District Finance] 2017-18,Federal Rev. - Nonspecified (C36) [District Finance] 2017-18,Federal Rev. - Impact Aid (PL 815 and 874) (B10) [District Finance] 2017-18,Federal Rev. - Bilingual Education (B11) [District Finance] 2017-18,Federal Rev. - Native American (Ind.) Educ. (B12) [District Finance] 2017-18,Federal Rev. - All Other Federal Aid (B13) [District Finance] 2017-18,Enterprise Operations - Non Instructional (V60) [District Finance] 2017-18,Food Services - Non Instuctional (E11) [District Finance] 2017-18,Instruction Expenditures - Total (E13) [District Finance] 2017-18,Non-Specified - Supp. Serv. Exp. (V85) [District Finance] 2017-18,Other Non Instructional (V65) [District Finance] 2017-18,Total - Gen. Admin.- Supp. Serv. Exp. (E08) [District Finance] 2017-18,Total - Instruct. Staff- Supp. Serv. Exp. (E07) [District Finance] 2017-18,Total - Ops. & Mainten.- Supp. Serv. Exp. (V40) [District Finance] 2017-18,Total - Other Supp. Serv.- Supp. Serv. Exp. (V90) [District Finance] 2017-18,Total - School Admin.- Supp. Serv. Exp. (E09) [District Finance] 2017-18,Total - Student Transp.- Supp. Serv. Exp. (V45) [District Finance] 2017-18,Total - Students- Supp. Serv. Exp. (E17) [District Finance] 2017-18,Salary - Instruction Expenditures (Z33) [District Finance] 2017-18,Salary - Students- Supp. Serv. Exp. (V11) [District Finance] 2017-18,Salary - Instruct. Staff- Supp. Serv. Exp. (V13) [District Finance] 2017-18,Salary - General Admin.- Supp. Serv. Exp. (V15) [District Finance] 2017-18,Salary - School Admin.- Supp. Serv. Exp. (V17) [District Finance] 2017-18,Salary - Ops. & Mainten.- Supp. Serv. Exp. (V21) [District Finance] 2017-18,Salary - Student Transp.- Supp. Serv. Exp. (V23) [District Finance] 2017-18,Salary - Other Supp. Serv.- Supp. Serv. Exp. (V37) [District Finance] 2017-18,Salary - Food Services- Non-Instruction (V29) [District Finance] 2017-18,Employee Benefits - Instruction Expend. (V10) [District Finance] 2017-18,Empl. Benefits - Students- Supp. Serv. Exp. (V12) [District Finance] 2017-18,Empl. Benefits - Instruction- Supp. Serv. Exp. (V14) [District Finance] 2017-18,Empl. Benefits - Gen. Adm.- Supp. Serv. Exp. (V16) [District Finance] 2017-18,Empl. Benefits - Sch. Adm.- Supp. Serv. Exp. (V18) [District Finance] 2017-18,Empl. Benefits - Ops. & Maint.- Supp. Serv. Exp. (V22) [District Finance] 2017-18,Empl. Benefits - Student Trans.- Supp. Serv. Exp. (V24) [District Finance] 2017-18,Empl. Benefits - Other Supp Serv- Supp. Serv. Exp. (V38) [District Finance] 2017-18,Empl. Benefits - Food Services- Non-Instruction (V30) [District Finance] 2017-18,Empl. Benefits - Enterp. Oper.- Non-Instruction (V32) [District Finance] 2017-18,Current Spending - Private Schools (V91) [District Finance] 2017-18,Current Spending - Public Charter Schools (V92) [District Finance] 2017-18,Teacher Salaries - Regular Education Programs (Z35) [District Finance] 2017-18,Teacher Salaries - Special Education Programs (Z36) [District Finance] 2017-18,Teacher Salaries - Vocational Education Programs (Z37) [District Finance] 2017-18,Teacher Salaries - Other Education Programs (Z38) [District Finance] 2017-18,Textbooks for Instruction (V93) [District Finance] 2017-18,Payments to Other School Systems (Q11) [District Finance] 2017-18,Interest on School System Indebtedness (I86) [District Finance] 2017-18,Payments to State Governments (L12) [District Finance] 2017-18,Payments to Local Governments (M12) [District Finance] 2017-18,Land & Existing Structures - Capital Outlay (G15) [District Finance] 2017-18,Non-specified - Equipment Expenditures (K11) [District Finance] 2017-18,Instructional Equipment - Capital Outlay (K09) [District Finance] 2017-18,Construction - Capital Outlay (F12) [District Finance] 2017-18,Other Equipment - Capital Outlay (K10) [District Finance] 2017-18,Other Expenditures - Non El-Sec (V80) [District Finance] 2017-18,Adult Education - Non El-Sec (V75) [District Finance] 2017-18,Community Services - Non El-Sec (V70) [District Finance] 2017-18
676,HOUSTON COUNTY,Georgia,37,0,37,Houston County,13153,1302880,Prekindergarten,12th Grade,29490,327778000,116704000,182734000,28340000,300664000,185456000,94376000,20832000,184145000,71769000,318655000,15505000,1091000,11115,3957,6196,961,6289,3200,706,6244,2434,10806,526,37,10195,6289,23.9,61.7,6.9,61.2,31.4,8.6,35.6,55.7,0,40305000,10305000,30000000,0,0,6289000,40359000,72163000,51448000,47666000,0,0,0,NA,2460000,0,293000,105000,4105000,0,6219000,1352000,0,1258000,1658000,0,6000,0,0,134000,125294000,23752000,1538000,584000,4994000,5277000,0,1496000,450000,12933000,5744000,672000,0,0,6582000,5092000,13588000,895000,0,234000,333000,0,1131000,123000,0,362000,2437000,18395000,185456000,0,0,1737000,12787000,21855000,8023000,19369000,12383000,18222000,123147000,13234000,8157000,946000,13819000,8284000,6527000,3475000,6015000,49575000,3391000,2724000,273000,4882000,3609000,2878000,1444000,2953000,1000,0,0,75614000,17310000,4463000,14467000,537000,0,1395000,0,0,1188000,0,292000,10564000,3461000,0,0,1091000
677,IRWIN COUNTY,Georgia,3,0,3,Irwin County,13155,1302910,Prekindergarten,12th Grade,1733,19968000,5398000,12513000,2057000,20114000,12532000,6394000,1188000,11897000,4249000,20364000,117000,4000,11522,3115,7220,1187,7231,3690,686,6865,2452,11751,68,2,11606,7231,21.1,62.3,5.9,59.1,31.8,10.3,27,62.7,0,2000000,380000,1620000,0,0,412000,66000,3262000,3347000,629000,0,0,0,NA,397000,12000,0,0,9000,0,700000,0,0,29000,267000,0,8000,0,0,0,7305000,2089000,244000,37000,1577000,244000,0,0,22000,415000,537000,43000,0,0,643000,443000,799000,44000,0,21000,48000,0,0,0,0,59000,276000,912000,12532000,0,0,658000,908000,1546000,249000,976000,778000,1279000,8436000,792000,576000,451000,678000,252000,368000,102000,241000,3146000,122000,168000,149000,226000,86000,177000,41000,133000,0,0,0,5270000,1162000,482000,831000,25000,0,129000,0,0,0,0,45000,26000,46000,0,0,4000
678,JACKSON COUNTY,Georgia,10,0,10,Jackson County,13157,1302940,Prekindergarten,12th Grade,7696,95640000,48716000,40786000,6138000,80095000,49074000,26298000,4723000,48080000,19107000,87847000,4565000,315000,12427,6330,5300,798,6377,3417,614,6247,2483,11415,593,41,10407,6377,23.9,61.3,5.9,60,32.8,6.4,50.9,42.6,0,54170000,4830000,49340000,0,0,6047000,11951000,16055000,33963000,8437000,0,0,0,NA,2983000,0,0,0,1079000,0,1192000,469000,0,414000,161000,0,18000,0,0,0,21239000,6409000,937000,149000,4473000,1236000,365000,451000,106000,3417000,1846000,158000,0,0,1323000,1510000,2573000,393000,0,74000,83000,0,0,21000,0,161000,538000,4185000,49074000,0,0,1219000,3604000,6156000,2762000,4200000,5108000,3249000,32143000,2294000,2357000,705000,2925000,1959000,2697000,1316000,1374000,13440000,565000,752000,234000,1128000,696000,1100000,499000,671000,0,8000,0,19633000,4786000,1147000,3567000,82000,428000,2436000,0,0,428000,0,0,2403000,1734000,0,0,315000
679,JASPER COUNTY,Georgia,4,0,4,Jasper County,13159,1302970,Prekindergarten,12th Grade,2415,30068000,10136000,16477000,3455000,25382000,14029000,9491000,1862000,14493000,6366000,29579000,4065000,0,12451,4197,6823,1431,5809,3930,771,6001,2636,12248,1683,0,10510,5809,25.1,55.3,7.3,57.1,37.4,11.5,33.7,54.8,0,3850000,825000,3025000,0,0,2390000,926000,5962000,7025000,1118000,0,0,0,NA,1337000,0,0,0,179000,0,368000,37000,0,27000,45000,0,0,0,0,0,8157000,1781000,339000,48000,2667000,472000,1598000,110000,38000,412000,768000,87000,0,0,675000,472000,1247000,105000,0,26000,72000,0,0,0,0,858000,91000,1771000,14029000,0,0,432000,1373000,1829000,874000,1499000,1836000,1648000,8901000,1156000,805000,214000,1036000,594000,847000,370000,571000,4018000,343000,291000,90000,398000,262000,402000,179000,383000,0,0,0,5597000,1045000,340000,858000,50000,0,132000,0,0,0,0,0,3971000,94000,0,0,0
680,JEFF DAVIS COUNTY,Georgia,4,0,4,Jeff Davis County,13161,1303000,Prekindergarten,12th Grade,3133,31240000,7472000,19592000,4176000,30433000,17997000,10212000,2224000,17369000,6649000,33021000,2375000,0,9971,2385,6253,1333,5744,3259,710,5544,2122,10540,758,0,9714,5744,21.8,59.1,7.3,57.1,33.6,13.4,23.9,62.7,0,8725000,3680000,5045000,0,0,0,2055000,4891000,4129000,1760000,0,0,0,NA,411000,0,44000,0,123000,0,619000,17000,0,154000,193000,0,0,22000,0,0,12133000,2402000,386000,59000,1677000,564000,0,434000,54000,204000,1604000,75000,0,0,1607000,633000,1631000,165000,0,32000,63000,0,0,45000,0,0,128000,2096000,17997000,0,0,636000,1800000,2102000,625000,1480000,1665000,1904000,11957000,1018000,1102000,347000,1019000,257000,791000,301000,575000,4630000,193000,336000,155000,335000,85000,441000,102000,373000,0,0,0,7071000,1290000,387000,1581000,3000,0,213000,0,0,158000,0,0,1704000,513000,0,0,0
779,JEFFERSON CITY,Georgia,4,0,4,Jackson County,13157,1303030,Prekindergarten,12th Grade,3724,39032000,18649000,18842000,1541000,33631000,24145000,8209000,1277000,19469000,6981000,43634000,8671000,196000,10481,5008,5060,414,6484,2204,343,5228,1875,11717,2328,53,9031,6484,20.8,71.8,3.8,57.9,24.4,3.9,47.8,48.3,27315000,38438000,18183000,47570000,0,0,2775000,11220000,7502000,10700000,3220000,0,0,0,NA,712000,0,555000,0,540000,0,2323000,325000,0,63000,211000,0,0,0,0,0,11559000,2364000,60000,70000,1510000,638000,0,90000,31000,1738000,713000,69000,0,0,211000,580000,592000,38000,0,21000,10000,0,0,1000,0,88000,0,1277000,24145000,0,0,897000,1338000,1840000,193000,1934000,801000,1206000,14761000,873000,724000,347000,1424000,263000,377000,140000,379000,5473000,115000,263000,101000,492000,88000,192000,34000,216000,0,0,0,9315000,1904000,550000,2073000,55000,0,1136000,0,0,246000,0,0,8119000,306000,0,0,196000
681,JEFFERSON COUNTY,Georgia,6,0,6,Jefferson County,13163,1303060,Prekindergarten,12th Grade,2635,30504000,9876000,16417000,4211000,27353000,16439000,9170000,1744000,16120000,6624000,28879000,1039000,265000,11576,3748,6230,1598,6239,3480,662,6118,2514,10960,394,101,10381,6239,24.2,60.1,6.4,58.9,33.5,13.8,32.4,53.8,0,9340000,1880000,7460000,0,0,1106000,7636000,5090000,6364000,1941000,0,0,0,NA,473000,0,0,54000,41000,0,172000,323000,0,146000,344000,0,18000,0,0,0,9316000,2030000,539000,52000,2653000,768000,0,75000,50000,54000,811000,69000,0,0,1540000,672000,1692000,129000,0,35000,91000,0,0,0,0,52000,0,1744000,16439000,0,0,462000,1903000,2409000,235000,1738000,1162000,1261000,10642000,1030000,1215000,172000,1121000,769000,552000,151000,469000,4650000,188000,384000,37000,403000,447000,210000,47000,259000,0,0,0,7798000,1489000,371000,187000,47000,0,222000,0,0,0,0,0,858000,181000,0,0,265000
682,JENKINS COUNTY,Georgia,3,0,3,Jenkins County,13165,1303090,Prekindergarten,12th Grade,1152,24244000,5149000,16941000,2154000,14467000,8232000,4977000,1258000,8498000,3310000,24301000,9794000,0,21045,4470,14706,1870,7146,4320,1092,7377,2873,21095,8502,0,12558,7146,22.9,56.9,8.7,58.7,34.4,8.9,21.2,69.9,0,2665000,645000,2020000,0,0,540000,1597000,2717000,3277000,735000,0,0,0,NA,816000,0,0,0,14000,0,231000,0,0,11000,61000,0,3000,1000,0,0,3379000,693000,277000,24000,2063000,249000,9173000,59000,23000,363000,595000,43000,0,0,804000,289000,889000,66000,0,20000,40000,0,0,0,0,46000,239000,1019000,8232000,0,0,376000,1019000,956000,198000,944000,913000,571000,5702000,332000,664000,199000,648000,145000,392000,122000,294000,2205000,54000,209000,58000,256000,92000,205000,44000,187000,0,0,0,3990000,781000,292000,276000,0,0,40000,0,0,0,0,0,9566000,228000,0,0,0
683,JOHNSON COUNTY,Georgia,3,0,3,Johnson County,13167,1303120,Prekindergarten,12th Grade,1165,13295000,3602000,7848000,1845000,12349000,6876000,4424000,1049000,7058000,3137000,12671000,307000,0,11412,3092,6736,1584,5902,3797,900,6058,2693,10876,264,0,10600,5902,25.4,55.7,8.5,57.2,35.8,13.9,27.1,59,0,0,0,0,0,0,0,352000,2678000,2294000,589000,0,0,0,NA,414000,0,0,0,58000,0,165000,0,0,5000,77000,0,0,0,0,0,4528000,950000,292000,25000,1028000,309000,0,0,23000,240000,412000,41000,0,0,660000,290000,767000,50000,0,17000,35000,24000,0,2000,0,0,131000,918000,6876000,0,0,288000,909000,1033000,187000,870000,765000,372000,4454000,310000,613000,150000,591000,249000,336000,101000,255000,1998000,57000,219000,57000,264000,146000,210000,42000,144000,0,0,0,3017000,465000,334000,75000,6000,15000,0,0,0,0,0,0,193000,114000,0,0,0
684,JONES COUNTY,Georgia,7,0,7,Jones County,13169,1303150,Prekindergarten,12th Grade,5408,60468000,18995000,38118000,3355000,52372000,33029000,16550000,2793000,30506000,13381000,57634000,5008000,0,11181,3512,7048,620,6107,3060,516,5641,2474,10657,926,0,9684,6107,25.5,63.1,5.3,58.2,31.6,5.5,31.4,63,10755000,6340000,2045000,15050000,0,0,2124000,13316000,13217000,12433000,2146000,0,0,0,NA,1823000,0,0,0,544000,0,1463000,0,0,85000,485000,0,0,16000,0,0,26232000,5365000,723000,107000,1394000,1236000,0,0,74000,1278000,1566000,143000,0,0,890000,739000,1371000,168000,0,57000,22000,0,0,0,0,108000,109000,2684000,33029000,0,0,675000,2575000,3886000,1006000,3453000,2928000,2027000,21963000,1400000,1486000,375000,2138000,882000,1173000,183000,907000,9552000,291000,562000,142000,791000,517000,865000,83000,577000,0,0,0,14925000,3561000,694000,1258000,26000,52000,202000,0,0,0,0,21000,4816000,171000,0,0,0
685,LAMAR COUNTY,Georgia,4,0,4,Lamar County,13171,1303210,Prekindergarten,12th Grade,2692,29721000,12123000,14879000,2719000,25942000,15333000,9173000,1436000,15085000,6404000,31339000,4841000,5000,11040,4503,5527,1010,5696,3408,533,5604,2379,11642,1798,2,9637,5696,24.7,59.1,5.5,58.1,35.4,9.1,40.8,50.1,21985000,6020000,2020000,25985000,0,0,1632000,22402000,5515000,8095000,1932000,0,0,0,NA,699000,0,0,0,82000,0,812000,0,0,197000,301000,0,2000,3000,0,0,9224000,2052000,391000,50000,812000,535000,0,28000,38000,667000,1005000,77000,0,0,749000,520000,1090000,140000,0,23000,126000,71000,0,0,0,0,1000,1435000,15333000,0,0,674000,1172000,1838000,826000,1590000,1039000,2034000,10114000,969000,742000,369000,1080000,610000,424000,320000,452000,4403000,229000,282000,185000,417000,261000,249000,141000,237000,0,0,0,7326000,1273000,267000,501000,55000,0,551000,0,0,15000,0,0,4672000,154000,0,0,5000
686,LANIER COUNTY,Georgia,4,0,4,Lanier County,13173,1303240,Prekindergarten,12th Grade,1735,20557000,4388000,13732000,2437000,19321000,11053000,7001000,1267000,10567000,4683000,19787000,397000,0,11848,2529,7915,1405,6371,4035,730,6090,2699,11405,229,0,11136,6371,24.2,57.2,6.6,54.7,36.2,11.9,21.3,66.8,0,3725000,885000,2840000,0,0,0,540000,2622000,3003000,582000,0,0,0,NA,276000,0,0,0,34000,0,254000,0,0,19000,220000,0,0,0,0,0,8118000,1664000,167000,38000,2024000,396000,0,33000,29000,370000,848000,45000,0,0,788000,461000,1023000,108000,0,31000,17000,0,9000,0,0,0,72000,1195000,11053000,0,0,384000,955000,1709000,582000,1195000,857000,1319000,7022000,871000,584000,164000,810000,381000,323000,105000,306000,3163000,219000,229000,48000,331000,131000,167000,165000,229000,0,0,0,4968000,989000,326000,117000,38000,9000,60000,0,0,0,0,98000,218000,81000,0,0,0
687,LAURENS COUNTY,Georgia,8,0,8,Laurens County,13175,1301890,Prekindergarten,12th Grade,6499,72361000,22136000,42727000,7498000,63350000,39566000,19195000,4589000,36542000,15454000,66041000,2594000,0,11134,3406,6574,1154,6088,2954,706,5623,2378,10162,399,0,9748,6088,24.4,62.5,7.2,57.7,30.3,10.4,30.6,59,0,2810000,2480000,330000,0,0,4859000,0,12529000,10982000,6123000,0,0,0,NA,1825000,0,81000,0,332000,0,1791000,0,0,88000,906000,0,8000,0,0,0,27360000,5686000,961000,128000,2494000,1165000,0,160000,92000,2046000,2309000,326000,0,0,2349000,1117000,3596000,172000,0,61000,198000,0,0,5000,0,0,16000,4573000,39566000,0,0,1355000,1985000,3848000,521000,3370000,3547000,4569000,26209000,2339000,1185000,594000,2258000,1082000,1545000,179000,1150000,10897000,524000,523000,216000,912000,654000,876000,58000,795000,0,0,0,17429000,3991000,1001000,1640000,407000,0,97000,0,0,3000,0,114000,1786000,691000,0,0,0
688,LEE COUNTY,Georgia,8,0,8,Lee County,13177,1303270,Prekindergarten,12th Grade,6455,65982000,24787000,37370000,3825000,58728000,35896000,19793000,3039000,34149000,14600000,70286000,9766000,635000,10222,3840,5789,593,5561,3066,471,5290,2262,10889,1513,98,9098,5561,24.9,61.1,5.2,58.1,33.7,5.8,37.6,56.6,0,27460000,3760000,23700000,3760000,3000000,2007000,1369000,9508000,15812000,3811000,0,0,0,NA,1319000,0,128000,0,848000,0,1855000,665000,0,76000,224000,0,31000,18000,0,0,25541000,3411000,766000,114000,1468000,1304000,1791000,134000,85000,762000,1824000,170000,0,0,694000,1070000,1757000,120000,0,42000,21000,0,0,8000,0,113000,0,3039000,35896000,0,0,486000,2690000,5031000,612000,3381000,3375000,4218000,23434000,2304000,1405000,239000,2205000,1416000,1583000,417000,882000,10050000,543000,572000,86000,883000,747000,952000,151000,579000,0,0,0,16884000,3263000,861000,773000,5000,19000,1138000,0,0,3904000,0,0,5654000,208000,0,0,635000
689,LIBERTY COUNTY,Georgia,12,0,12,Liberty County,13179,1303300,Prekindergarten,12th Grade,9982,114340000,32034000,60870000,21436000,109279000,65816000,36642000,6821000,63694000,25439000,114069000,4790000,0,11455,3209,6098,2147,6593,3671,683,6381,2548,11427,480,0,10948,6593,23.3,60.2,6.2,58.3,33.5,18.7,28,53.2,0,0,0,0,0,0,0,6308000,30496000,18183000,8047000,0,0,0,NA,1877000,0,0,0,753000,0,1525000,0,0,317000,1274000,0,58000,0,0,0,38801000,9137000,1001000,196000,4302000,2808000,0,128000,156000,1675000,2410000,256000,0,0,2766000,1919000,5029000,332000,0,110000,107000,0,11003000,8000,0,162000,0,6821000,65816000,0,0,1538000,7000000,8192000,1637000,6453000,6138000,5684000,42898000,3989000,3964000,585000,4464000,2254000,3155000,686000,1699000,17977000,954000,1454000,177000,1667000,839000,1231000,250000,889000,0,0,0,28712000,6277000,1344000,1562000,955000,0,0,0,0,352000,0,0,3799000,639000,0,0,0
690,LINCOLN COUNTY,Georgia,3,0,3,Lincoln County,13181,1303330,Prekindergarten,12th Grade,1137,15551000,6763000,7284000,1504000,14040000,8247000,5087000,706000,7888000,3460000,15241000,326000,0,13677,5948,6406,1323,7253,4474,621,6938,3043,13405,287,0,12348,7253,24.6,58.7,5,56.2,36.2,9.7,43.5,46.8,0,23765000,550000,23215000,0,0,856000,78000,3373000,5023000,685000,0,0,0,NA,387000,0,7000,0,116000,0,327000,30000,0,9000,153000,0,26000,0,0,0,3728000,805000,273000,22000,1251000,217000,0,0,18000,367000,548000,55000,0,0,312000,338000,498000,41000,0,25000,26000,0,257000,0,0,7000,0,706000,8247000,0,0,261000,652000,1270000,246000,1048000,932000,678000,5239000,286000,425000,152000,659000,355000,407000,135000,229000,2196000,39000,156000,49000,283000,220000,308000,65000,145000,0,0,0,3600000,707000,309000,195000,4000,5000,870000,0,0,0,0,0,0,326000,0,0,0
691,LONG COUNTY,Georgia,4,0,4,Long County,13183,1303360,Prekindergarten,12th Grade,3714,47914000,7048000,36556000,4310000,32311000,19834000,10156000,2321000,18267000,7595000,49466000,16795000,0,12901,1898,9843,1160,5340,2735,625,4918,2045,13319,4522,0,8700,5340,23.5,61.4,7.2,56.5,31.4,9,14.7,76.3,0,10335000,570000,9765000,0,0,835000,2467000,4467000,5042000,665000,0,0,0,NA,386000,0,0,0,213000,0,413000,0,0,15000,314000,0,0,0,0,0,15737000,2724000,303000,75000,1943000,753000,13406000,236000,56000,245000,990000,88000,0,0,1140000,567000,2037000,112000,0,40000,85000,0,309000,20000,0,0,0,2321000,19834000,0,0,514000,1936000,2122000,556000,1839000,1730000,1459000,12130000,1045000,1225000,246000,1248000,651000,817000,343000,561000,5157000,218000,437000,135000,428000,332000,422000,128000,339000,0,0,0,8372000,1732000,382000,460000,103000,0,360000,0,0,39000,0,25000,16117000,614000,0,0,0
