,school code,agency name,total operational schools,county name,highest grade taught,fall population,state revenue - lunch,expenditure - food,expenditure - textbooks,state revenue - transport,sat - district name,sat - test component,sat - state average,sat - district average,sat - score bracket,act - district name,act - state average,act - district average,act - score bracket
284,683,JOHNSON COUNTY,3,Johnson County,12th Grade,1165.0,23000,918000,6000,292000,Johnson County,Combined Test Score,1052,951.0,Below Average,Johnson County,21.0,17.6,Below Average
285,684,JONES COUNTY,7,Jones County,12th Grade,5408.0,74000,2684000,26000,723000,Jones County,Combined Test Score,1052,1034.0,Average,Jones County,21.0,19.3,Average
286,685,LAMAR COUNTY,4,Lamar County,12th Grade,2692.0,38000,1435000,55000,391000,Lamar County,Combined Test Score,1052,996.0,Average,Lamar County,21.0,18.4,Below Average
287,686,LANIER COUNTY,4,Lanier County,12th Grade,1735.0,29000,1195000,38000,167000,Lanier County,Combined Test Score,1052,986.0,Below Average,Lanier County,21.0,17.8,Below Average
288,687,LAURENS COUNTY,8,Laurens County,12th Grade,6499.0,92000,4573000,407000,961000,Laurens County,Combined Test Score,1052,995.0,Average,Laurens County,21.0,18.6,Below Average
289,687,LAURENS COUNTY,8,Laurens County,12th Grade,6499.0,92000,4573000,407000,961000,Laurens County,Combined Test Score,1052,995.0,Average,Laurens County,21.0,18.6,Below Average
290,688,LEE COUNTY,8,Lee County,12th Grade,6455.0,85000,3039000,5000,766000,Lee County,Combined Test Score,1052,1081.0,Average,Lee County,21.0,21.3,Average
291,689,LIBERTY COUNTY,12,Liberty County,12th Grade,9982.0,156000,6821000,955000,1001000,Liberty County,Combined Test Score,1052,1017.0,Average,Liberty County,21.0,18.9,Below Average
292,689,LIBERTY COUNTY,12,Liberty County,12th Grade,9982.0,156000,6821000,955000,1001000,Liberty County,Combined Test Score,1052,1017.0,Average,Liberty County,21.0,18.9,Below Average
293,690,LINCOLN COUNTY,3,Lincoln County,12th Grade,1137.0,18000,706000,4000,273000,Lincoln County,Combined Test Score,1052,1004.0,Average,Lincoln County,21.0,19.4,Average
294,691,LONG COUNTY,4,Long County,12th Grade,3714.0,56000,2321000,103000,303000,Long County,Combined Test Score,1052,963.0,Below Average,Long County,21.0,18.9,Below Average
295,692,LOWNDES COUNTY,11,Lowndes County,12th Grade,10640.0,140000,5015000,1081000,1062000,Lowndes County,Combined Test Score,1052,1053.0,Average,Lowndes County,21.0,21.5,Average
296,693,LUMPKIN COUNTY,5,Lumpkin County,12th Grade,3856.0,49000,1972000,162000,426000,Lumpkin County,Combined Test Score,1052,1093.0,Average,Lumpkin County,21.0,21.5,Average
297,694,MACON COUNTY,3,Macon County,12th Grade,1370.0,29000,1052000,0,401000,Macon County,Combined Test Score,1052,920.0,Below Average,Macon County,21.0,15.6,Below Average
298,695,MADISON COUNTY,7,Madison County,12th Grade,4922.0,78000,3308000,18000,751000,Madison County,Combined Test Score,1052,1048.0,Average,Madison County,21.0,21.1,Average
299,781,MARIETTA CITY,12,Cobb County,12th Grade,8926.0,121000,5044000,24000,399000,Marietta City,Combined Test Score,1052,1074.0,Average,Marietta City,21.0,20.9,Average
300,696,MARION COUNTY,2,Marion County,12th Grade,1408.0,25000,1037000,46000,370000,Marion County,Combined Test Score,1052,962.0,Below Average,Marion County,21.0,16.8,Below Average
301,697,MCDUFFIE COUNTY,6,McDuffie County,12th Grade,3974.0,59000,2312000,232000,590000,McDuffie County,Combined Test Score,1052,994.0,Average,McDuffie County,21.0,18.4,Below Average
302,698,MCINTOSH COUNTY,3,McIntosh County,12th Grade,1380.0,26000,981000,0,276000,McIntosh County,Combined Test Score,1052,1004.0,Average,McIntosh County,21.0,19.6,Average
303,699,MERIWETHER COUNTY,8,Meriwether County,12th Grade,2761.0,49000,1988000,4000,700000,Meriwether County,Combined Test Score,1052,931.0,Below Average,Meriwether County,21.0,16.8,Below Average
304,699,MERIWETHER COUNTY,8,Meriwether County,12th Grade,2761.0,49000,1988000,4000,700000,Meriwether County,Combined Test Score,1052,931.0,Below Average,Meriwether County,21.0,16.8,Below Average
305,700,MILLER COUNTY,3,Miller County,12th Grade,1005.0,18000,787000,18000,235000,Miller County,Combined Test Score,1052,947.0,Below Average,Miller County,21.0,18.4,Below Average
306,701,MITCHELL COUNTY,5,Mitchell County,12th Grade,2181.0,38000,1668000,61000,485000,Mitchell County,Combined Test Score,1052,995.0,Average,Mitchell County,21.0,17.4,Below Average
307,701,MITCHELL COUNTY,5,Mitchell County,12th Grade,2181.0,38000,1668000,61000,485000,Mitchell County,Combined Test Score,1052,995.0,Average,Mitchell County,21.0,17.4,Below Average
308,702,MONROE COUNTY,5,Monroe County,12th Grade,4063.0,57000,2737000,371000,657000,Monroe County,Combined Test Score,1052,1025.0,Average,Monroe County,21.0,20.8,Average
309,703,MONTGOMERY COUNTY,3,Montgomery County,12th Grade,914.0,17000,815000,1000,217000,Montgomery County,Combined Test Score,1052,1002.0,Average,Montgomery County,21.0,,0
310,704,MORGAN COUNTY,4,Morgan County,12th Grade,3089.0,32000,1500000,20000,486000,Morgan County,Combined Test Score,1052,1045.0,Average,Morgan County,21.0,20.8,Average
311,705,MURRAY COUNTY,11,Murray County,12th Grade,7440.0,123000,4810000,3000,664000,Murray County,Combined Test Score,1052,997.0,Average,Murray County,21.0,18.7,Below Average
312,705,MURRAY COUNTY,11,Murray County,12th Grade,7440.0,123000,4810000,3000,664000,Murray County,Combined Test Score,1052,997.0,Average,Murray County,21.0,18.7,Below Average
313,705,MURRAY COUNTY,11,Murray County,12th Grade,7440.0,123000,4810000,3000,664000,Murray County,Combined Test Score,1052,997.0,Average,Murray County,21.0,18.7,Below Average
314,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
315,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
316,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
317,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
318,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
319,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
320,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
321,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
322,706,MUSCOGEE COUNTY,54,Muscogee County,12th Grade,31763.0,502000,20492000,2085000,2078000,Muscogee County,Combined Test Score,1052,1054.0,Average,Muscogee County,21.0,19.6,Average
323,707,NEWTON COUNTY,23,Newton County,12th Grade,19657.0,306000,12992000,1058000,1338000,Newton County,Combined Test Score,1052,997.0,Average,Newton County,21.0,19.3,Average
324,707,NEWTON COUNTY,23,Newton County,12th Grade,19657.0,306000,12992000,1058000,1338000,Newton County,Combined Test Score,1052,997.0,Average,Newton County,21.0,19.3,Average
325,707,NEWTON COUNTY,23,Newton County,12th Grade,19657.0,306000,12992000,1058000,1338000,Newton County,Combined Test Score,1052,997.0,Average,Newton County,21.0,19.3,Average
326,708,OCONEE COUNTY,10,Oconee County,12th Grade,7750.0,62000,2248000,34000,689000,Oconee County,Combined Test Score,1052,1168.0,Above Average,Oconee County,21.0,24.0,Above Average
327,708,OCONEE COUNTY,10,Oconee County,12th Grade,7750.0,62000,2248000,34000,689000,Oconee County,Combined Test Score,1052,1168.0,Above Average,Oconee County,21.0,24.0,Above Average
328,709,OGLETHORPE COUNTY,4,Oglethorpe County,12th Grade,2151.0,29000,1048000,52000,433000,Oglethorpe County,Combined Test Score,1052,1060.0,Average,Oglethorpe County,21.0,21.0,Average
329,710,PAULDING COUNTY,33,Paulding County,12th Grade,29425.0,330000,14012000,1478000,1397000,Paulding County,Combined Test Score,1052,1044.0,Average,Paulding County,21.0,20.5,Average
330,710,PAULDING COUNTY,33,Paulding County,12th Grade,29425.0,330000,14012000,1478000,1397000,Paulding County,Combined Test Score,1052,1044.0,Average,Paulding County,21.0,20.5,Average
331,710,PAULDING COUNTY,33,Paulding County,12th Grade,29425.0,330000,14012000,1478000,1397000,Paulding County,Combined Test Score,1052,1044.0,Average,Paulding County,21.0,20.5,Average
332,710,PAULDING COUNTY,33,Paulding County,12th Grade,29425.0,330000,14012000,1478000,1397000,Paulding County,Combined Test Score,1052,1044.0,Average,Paulding County,21.0,20.5,Average
333,710,PAULDING COUNTY,33,Paulding County,12th Grade,29425.0,330000,14012000,1478000,1397000,Paulding County,Combined Test Score,1052,1044.0,Average,Paulding County,21.0,20.5,Average
334,711,PEACH COUNTY,6,Peach County,12th Grade,3646.0,63000,2410000,347000,548000,Peach County,Combined Test Score,1052,1000.0,Average,Peach County,21.0,18.1,Below Average
335,784,PELHAM CITY,3,Mitchell County,12th Grade,1465.0,27000,1146000,10000,33000,Pelham City,Combined Test Score,1052,968.0,Below Average,Pelham City,21.0,17.0,Below Average
336,712,PICKENS COUNTY,7,Pickens County,12th Grade,4391.0,61000,2318000,30000,541000,Pickens County,Combined Test Score,1052,1057.0,Average,Pickens County,21.0,22.1,Average
337,713,PIERCE COUNTY,5,Pierce County,12th Grade,3658.0,49000,2235000,0,449000,Pierce County,Combined Test Score,1052,1053.0,Average,Pierce County,21.0,20.4,Average
338,714,PIKE COUNTY,5,Pike County,12th Grade,3357.0,31000,1296000,170000,375000,Pike County,Combined Test Score,1052,1068.0,Average,Pike County,21.0,21.2,Average
339,715,POLK COUNTY,11,Polk County,12th Grade,7837.0,122000,4280000,18000,815000,Polk County,Combined Test Score,1052,1001.0,Average,Polk County,21.0,19.2,Average
340,715,POLK COUNTY,11,Polk County,12th Grade,7837.0,122000,4280000,18000,815000,Polk County,Combined Test Score,1052,1001.0,Average,Polk County,21.0,19.2,Average
341,716,PULASKI COUNTY,3,Pulaski County,12th Grade,1331.0,24000,1025000,24000,249000,Pulaski County,Combined Test Score,1052,1071.0,Average,Pulaski County,21.0,19.4,Average
342,717,PUTNAM COUNTY,4,Putnam County,12th Grade,2938.0,42000,1997000,5000,351000,Putnam County,Combined Test Score,1052,1082.0,Average,Putnam County,21.0,18.6,Below Average
343,718,QUITMAN COUNTY,2,Quitman County,12th Grade,333.0,7000,367000,0,83000,Quitman County,Combined Test Score,1052,881.0,Below Average,Quitman County,21.0,16.3,Below Average
344,719,RABUN COUNTY,4,Rabun County,12th Grade,2251.0,36000,2038000,193000,384000,Rabun County,Combined Test Score,1052,1041.0,Average,Rabun County,21.0,20.2,Average
345,720,RANDOLPH COUNTY,3,Randolph County,12th Grade,915.0,20000,925000,43000,228000,Randolph County,Combined Test Score,1052,861.0,Below Average,Randolph County,21.0,15.8,Below Average
346,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
347,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
348,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
349,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
350,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
351,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
352,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
353,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
354,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
355,721,RICHMOND COUNTY,56,Richmond County,12th Grade,30850.0,525000,23203000,3746000,2504000,Richmond County,Combined Test Score,1052,982.0,Below Average,Richmond County,21.0,18.4,Below Average
356,722,ROCKDALE COUNTY,20,Rockdale County,12th Grade,16700.0,272000,12973000,298000,1156000,Rockdale County,Combined Test Score,1052,993.0,Average,Rockdale County,21.0,18.7,Below Average
357,722,ROCKDALE COUNTY,20,Rockdale County,12th Grade,16700.0,272000,12973000,298000,1156000,Rockdale County,Combined Test Score,1052,993.0,Average,Rockdale County,21.0,18.7,Below Average
358,722,ROCKDALE COUNTY,20,Rockdale County,12th Grade,16700.0,272000,12973000,298000,1156000,Rockdale County,Combined Test Score,1052,993.0,Average,Rockdale County,21.0,18.7,Below Average
359,722,ROCKDALE COUNTY,20,Rockdale County,12th Grade,16700.0,272000,12973000,298000,1156000,Rockdale County,Combined Test Score,1052,993.0,Average,Rockdale County,21.0,18.7,Below Average
360,785,ROME CITY,8,Floyd County,12th Grade,6392.0,110000,4857000,7000,259000,Rome City,Combined Test Score,1052,1089.0,Average,Rome City,21.0,20.8,Average
361,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
362,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
363,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
364,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
365,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
366,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
367,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
368,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
369,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
370,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
371,625,SAVANNAH-CHATHAM COUNTY,57,Chatham County,12th Grade,37564.0,471000,21803000,139000,2996000,Savannah-Chatham County,Combined Test Score,1052,979.0,Below Average,Savannah-Chatham County,21.0,18.4,Below Average
372,723,SCHLEY COUNTY,2,Schley County,12th Grade,1320.0,18000,748000,11000,181000,Schley County,Combined Test Score,1052,1020.0,Average,Schley County,21.0,19.4,Average
373,724,SCREVEN COUNTY,3,Screven County,12th Grade,2346.0,36000,1440000,29000,537000,Screven County,Combined Test Score,1052,1006.0,Average,Screven County,21.0,18.9,Below Average
374,725,SEMINOLE COUNTY,2,Seminole County,12th Grade,1502.0,27000,1095000,251000,284000,Seminole County,Combined Test Score,1052,979.0,Below Average,Seminole County,21.0,18.1,Below Average
375,786,SOCIAL CIRCLE CITY,4,Walton County,12th Grade,1784.0,21000,818000,32000,134000,Social Circle City,Combined Test Score,1052,1050.0,Average,Social Circle City,21.0,20.8,Average
376,7820412,STATE CHARTER SCHOOLS- GEORGIA CONNECTIONS ACADEMY,1,Gwinnett County,12th Grade,3885.0,0,0,5820000,0,State Charter Schools- Georgia Connections Academy,Combined Test Score,1052,1071.0,Average,State Charter Schools- Georgia Connections Academy,21.0,21.5,Average
377,7820119,STATE CHARTER SCHOOLS- PROVOST ACADEMY GEORGIA,1,Fulton County,12th Grade,1594.0,0,0,0,0,State Charter Schools- Provost Academy Georgia,Combined Test Score,1052,895.0,Below Average,State Charter Schools- Provost Academy Georgia,21.0,17.3,Below Average
378,727,STEPHENS COUNTY,6,Stephens County,12th Grade,4013.0,64000,2514000,46000,616000,Stephens County,Combined Test Score,1052,1045.0,Average,Stephens County,21.0,20.2,Average
379,728,STEWART COUNTY,3,Stewart County,12th Grade,479.0,10000,496000,15000,201000,Stewart County,Combined Test Score,1052,877.0,Below Average,Stewart County,21.0,15.1,Below Average
380,729,SUMTER COUNTY,7,Sumter County,12th Grade,4577.0,93000,3783000,419000,694000,Sumter County,Combined Test Score,1052,910.0,Below Average,Sumter County,21.0,17.1,Below Average
381,730,TALBOT COUNTY,1,Talbot County,12th Grade,480.0,miss,miss,miss,miss,Talbot County,Combined Test Score,1052,897.0,Below Average,Talbot County,21.0,,0
382,732,TATTNALL COUNTY,7,Tattnall County,12th Grade,3872.0,61000,2458000,3000,567000,Tattnall County,Combined Test Score,1052,1003.0,Average,Tattnall County,21.0,19.7,Average
383,733,TAYLOR COUNTY,5,Taylor County,12th Grade,1415.0,42000,1026000,73000,267000,Taylor County,Combined Test Score,1052,983.0,Below Average,Taylor County,21.0,19.1,Average
384,734,TELFAIR COUNTY,4,Telfair County,12th Grade,1757.0,32000,1514000,0,337000,Telfair County,Combined Test Score,1052,984.0,Below Average,Telfair County,21.0,,0
385,735,TERRELL COUNTY,3,Terrell County,12th Grade,1358.0,31000,1300000,0,271000,Terrell County,Combined Test Score,1052,931.0,Below Average,Terrell County,21.0,16.0,Below Average
386,736,THOMAS COUNTY,7,Thomas County,12th Grade,5835.0,87000,3801000,115000,872000,Thomas County,Combined Test Score,1052,1004.0,Average,Thomas County,21.0,18.8,Below Average
387,736,THOMAS COUNTY,7,Thomas County,12th Grade,5835.0,87000,3801000,115000,872000,Thomas County,Combined Test Score,1052,1004.0,Average,Thomas County,21.0,18.8,Below Average
388,745,THOMASTON-UPSON COUNTY,4,Upson County,12th Grade,4150.0,74000,3432000,20000,638000,Thomaston-Upson County,Combined Test Score,1052,987.0,Average,Thomaston-Upson County,21.0,18.5,Below Average
389,789,THOMASVILLE CITY,5,Thomas County,12th Grade,2876.0,47000,2011000,0,39000,Thomasville City,Combined Test Score,1052,1095.0,Average,Thomasville City,21.0,19.1,Average
390,737,TIFT COUNTY,11,Tift County,12th Grade,7868.0,129000,4944000,42000,692000,Tift County,Combined Test Score,1052,968.0,Below Average,Tift County,21.0,19.6,Average
391,738,TOOMBS COUNTY,5,Toombs County,12th Grade,2993.0,51000,2426000,17000,497000,Toombs County,Combined Test Score,1052,923.0,Below Average,Toombs County,21.0,17.9,Below Average
392,739,TOWNS COUNTY,3,Towns County,12th Grade,998.0,15000,675000,167000,202000,Towns County,Combined Test Score,1052,1051.0,Average,Towns County,21.0,21.0,Average
393,740,TREUTLEN COUNTY,2,Treutlen County,12th Grade,1129.0,21000,861000,36000,196000,Treutlen County,Combined Test Score,1052,954.0,Below Average,Treutlen County,21.0,,0
394,791,TRION CITY,3,Chattooga County,12th Grade,1401.0,16000,647000,15000,0,Trion City,Combined Test Score,1052,1080.0,Average,Trion City,21.0,21.1,Average
395,741,TROUP COUNTY,18,Troup County,12th Grade,12271.0,149000,7594000,53000,1521000,Troup County,Combined Test Score,1052,1030.0,Average,Troup County,21.0,19.7,Average
396,741,TROUP COUNTY,18,Troup County,12th Grade,12271.0,149000,7594000,53000,1521000,Troup County,Combined Test Score,1052,1030.0,Average,Troup County,21.0,19.7,Average
397,741,TROUP COUNTY,18,Troup County,12th Grade,12271.0,149000,7594000,53000,1521000,Troup County,Combined Test Score,1052,1030.0,Average,Troup County,21.0,19.7,Average
398,742,TURNER COUNTY,4,Turner County,12th Grade,1237.0,25000,947000,25000,263000,Turner County,Combined Test Score,1052,1012.0,Average,Turner County,21.0,16.7,Below Average
399,743,TWIGGS COUNTY,3,Twiggs County,12th Grade,804.0,18000,937000,90000,253000,Twiggs County,Combined Test Score,1052,919.0,Below Average,Twiggs County,21.0,15.8,Below Average
400,744,UNION COUNTY,5,Union County,12th Grade,2883.0,43000,1962000,131000,377000,Union County,Combined Test Score,1052,1048.0,Average,Union County,21.0,20.6,Average
401,792,VALDOSTA CITY,8,Lowndes County,12th Grade,8383.0,133000,5715000,147000,518000,Valdosta City,Combined Test Score,1052,982.0,Below Average,Valdosta City,21.0,19.1,Average
402,793,VIDALIA CITY,4,Toombs County,12th Grade,2534.0,39000,1799000,11000,146000,Vidalia City,Combined Test Score,1052,1047.0,Average,Vidalia City,21.0,20.1,Average
403,746,WALKER COUNTY,15,Walker County,12th Grade,8810.0,142000,5874000,53000,995000,Walker County,Combined Test Score,1052,1156.0,Above Average,Walker County,21.0,19.7,Average
404,746,WALKER COUNTY,15,Walker County,12th Grade,8810.0,142000,5874000,53000,995000,Walker County,Combined Test Score,1052,1156.0,Above Average,Walker County,21.0,19.7,Average
405,747,WALTON COUNTY,15,Walton County,12th Grade,14068.0,160000,6883000,13000,1257000,Walton County,Combined Test Score,1052,1050.0,Average,Walton County,21.0,20.3,Average
406,747,WALTON COUNTY,15,Walton County,12th Grade,14068.0,160000,6883000,13000,1257000,Walton County,Combined Test Score,1052,1050.0,Average,Walton County,21.0,20.3,Average
407,747,WALTON COUNTY,15,Walton County,12th Grade,14068.0,160000,6883000,13000,1257000,Walton County,Combined Test Score,1052,1050.0,Average,Walton County,21.0,20.3,Average
408,748,WARE COUNTY,9,Ware County,12th Grade,6134.0,102000,3980000,513000,757000,Ware County,Combined Test Score,1052,1024.0,Average,Ware County,21.0,19.8,Average
409,749,WARREN COUNTY,3,Warren County,12th Grade,607.0,13000,547000,0,166000,Warren County,Combined Test Score,1052,1000.0,Average,Warren County,21.0,18.1,Below Average
410,750,WASHINGTON COUNTY,4,Washington County,12th Grade,3103.0,53000,1759000,83000,609000,Washington County,Combined Test Score,1052,963.0,Below Average,Washington County,21.0,18.7,Below Average
411,751,WAYNE COUNTY,8,Wayne County,12th Grade,5394.0,93000,4146000,226000,706000,Wayne County,Combined Test Score,1052,1021.0,Average,Wayne County,21.0,17.6,Below Average
412,752,WEBSTER COUNTY,2,Webster County,12th Grade,344.0,7000,208000,0,87000,Webster County,Combined Test Score,1052,918.0,Below Average,Webster County,21.0,17.5,Below Average
413,753,WHEELER COUNTY,3,Wheeler County,12th Grade,1000.0,18000,865000,2000,217000,Wheeler County,Combined Test Score,1052,933.0,Below Average,Wheeler County,21.0,,0
414,754,WHITE COUNTY,7,White County,12th Grade,3812.0,62000,2709000,7000,525000,White County,Combined Test Score,1052,1043.0,Average,White County,21.0,21.2,Average
415,755,WHITFIELD COUNTY,22,Whitfield County,12th Grade,13073.0,243000,9698000,61000,1227000,Whitfield County,Combined Test Score,1052,1025.0,Average,Whitfield County,21.0,19.7,Average
416,755,WHITFIELD COUNTY,22,Whitfield County,12th Grade,13073.0,243000,9698000,61000,1227000,Whitfield County,Combined Test Score,1052,1025.0,Average,Whitfield County,21.0,19.7,Average
417,755,WHITFIELD COUNTY,22,Whitfield County,12th Grade,13073.0,243000,9698000,61000,1227000,Whitfield County,Combined Test Score,1052,1025.0,Average,Whitfield County,21.0,19.7,Average
418,755,WHITFIELD COUNTY,22,Whitfield County,12th Grade,13073.0,243000,9698000,61000,1227000,Whitfield County,Combined Test Score,1052,1025.0,Average,Whitfield County,21.0,19.7,Average
419,756,WILCOX COUNTY,3,Wilcox County,12th Grade,1185.0,21000,850000,0,246000,Wilcox County,Combined Test Score,1052,1052.0,Average,Wilcox County,21.0,17.9,Below Average
420,757,WILKES COUNTY,4,Wilkes County,12th Grade,1560.0,31000,1398000,9000,417000,Wilkes County,Combined Test Score,1052,962.0,Below Average,Wilkes County,21.0,16.7,Below Average
421,758,WILKINSON COUNTY,4,Wilkinson County,12th Grade,1396.0,24000,887000,41000,402000,Wilkinson County,Combined Test Score,1052,967.0,Below Average,Wilkinson County,21.0,17.0,Below Average
422,759,WORTH COUNTY,5,Worth County,12th Grade,3271.0,55000,2233000,22000,668000,Worth County,Combined Test Score,1052,979.0,Below Average,Worth County,21.0,18.4,Below Average
