"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","711","Peach County","2052","Peach County High School","All Students","Writing Subscore",903603,14029,18,18,6.5,6.9,6.5,6.5
"2017-18","712","Pickens County","0198","Pickens County High School","All Students","Composite",1914817,45081,67,67,20.8,21,22.1,22.1
"2017-18","712","Pickens County","0198","Pickens County High School","All Students","English",1914817,45077,67,67,20.2,20.4,21.4,21.4
"2017-18","712","Pickens County","0198","Pickens County High School","All Students","Mathematics",1914817,45080,67,67,20.5,20.4,21.6,21.6
"2017-18","712","Pickens County","0198","Pickens County High School","All Students","Reading",1914817,45076,67,67,21.3,21.7,23,23
"2017-18","712","Pickens County","0198","Pickens County High School","All Students","Science",1914817,45077,67,67,20.7,21,21.9,21.9
"2017-18","712","Pickens County","0198","Pickens County High School","All Students","Writing Subscore",903603,14029,13,13,6.5,6.9,6.6,6.6
"2017-18","713","Pierce County","0182","Pierce County High School","All Students","Composite",1914817,45081,120,120,20.8,21,20.4,20.4
"2017-18","713","Pierce County","0182","Pierce County High School","All Students","English",1914817,45077,120,120,20.2,20.4,18.9,18.9
"2017-18","713","Pierce County","0182","Pierce County High School","All Students","Mathematics",1914817,45080,120,120,20.5,20.4,20.8,20.8
"2017-18","713","Pierce County","0182","Pierce County High School","All Students","Reading",1914817,45076,120,120,21.3,21.7,20.8,20.8
"2017-18","713","Pierce County","0182","Pierce County High School","All Students","Science",1914817,45077,120,120,20.7,21,20.8,20.8
"2017-18","713","Pierce County","0182","Pierce County High School","All Students","Writing Subscore",903603,14029,30,30,6.5,6.9,6.9,6.9
"2017-18","714","Pike County","0194","Pike County High School","All Students","Composite",1914817,45081,79,79,20.8,21,21.2,21.2
"2017-18","714","Pike County","0194","Pike County High School","All Students","English",1914817,45077,79,79,20.2,20.4,20.7,20.7
"2017-18","714","Pike County","0194","Pike County High School","All Students","Mathematics",1914817,45080,79,79,20.5,20.4,20.3,20.3
"2017-18","714","Pike County","0194","Pike County High School","All Students","Reading",1914817,45076,79,79,21.3,21.7,22.2,22.2
"2017-18","714","Pike County","0194","Pike County High School","All Students","Science",1914817,45077,79,79,20.7,21,21.3,21.3
"2017-18","714","Pike County","0194","Pike County High School","All Students","Writing Subscore",903603,14029,19,19,6.5,6.9,6.7,6.7
"2017-18","715","Polk County","0102","Rockmart High School","All Students","Composite",1914817,45081,69,34,20.8,21,19.2,18.9
"2017-18","715","Polk County","0102","Rockmart High School","All Students","English",1914817,45077,69,34,20.2,20.4,18.6,17.6
"2017-18","715","Polk County","0102","Rockmart High School","All Students","Mathematics",1914817,45080,69,34,20.5,20.4,18.5,18.6
"2017-18","715","Polk County","0102","Rockmart High School","All Students","Reading",1914817,45076,69,34,21.3,21.7,20.7,20.3
"2017-18","715","Polk County","0102","Rockmart High School","All Students","Science",1914817,45077,69,34,20.7,21,19.1,18.8
"2017-18","715","Polk County","0102","Rockmart High School","All Students","Writing Subscore",903603,14029,13,8,6.5,6.9,5.8,
"2017-18","715","Polk County","5050","Cedartown High School","All Students","Composite",1914817,45081,69,35,20.8,21,19.2,19.6
"2017-18","715","Polk County","5050","Cedartown High School","All Students","English",1914817,45077,69,35,20.2,20.4,18.6,19.4
"2017-18","715","Polk County","5050","Cedartown High School","All Students","Mathematics",1914817,45080,69,35,20.5,20.4,18.5,18.3
"2017-18","715","Polk County","5050","Cedartown High School","All Students","Reading",1914817,45076,69,35,21.3,21.7,20.7,21
"2017-18","715","Polk County","5050","Cedartown High School","All Students","Science",1914817,45077,69,35,20.7,21,19.1,19.4
"2017-18","715","Polk County","5050","Cedartown High School","All Students","Writing Subscore",903603,14029,13,5,6.5,6.9,5.8,
"2017-18","716","Pulaski County","2050","Hawkinsville High School","All Students","Composite",1914817,45081,10,10,20.8,21,19.4,19.4
"2017-18","716","Pulaski County","2050","Hawkinsville High School","All Students","English",1914817,45077,10,10,20.2,20.4,19,19
"2017-18","716","Pulaski County","2050","Hawkinsville High School","All Students","Mathematics",1914817,45080,10,10,20.5,20.4,18,18
"2017-18","716","Pulaski County","2050","Hawkinsville High School","All Students","Reading",1914817,45076,10,10,21.3,21.7,20.9,20.9
"2017-18","716","Pulaski County","2050","Hawkinsville High School","All Students","Science",1914817,45077,10,10,20.7,21,19.2,19.2
"2017-18","716","Pulaski County","2050","Hawkinsville High School","All Students","Writing Subscore",903603,14029,2,2,6.5,6.9,,
"2017-18","717","Putnam County","0114","Putnam County High School","All Students","Composite",1914817,45081,102,102,20.8,21,18.6,18.6
"2017-18","717","Putnam County","0114","Putnam County High School","All Students","English",1914817,45077,102,102,20.2,20.4,17.5,17.5
"2017-18","717","Putnam County","0114","Putnam County High School","All Students","Mathematics",1914817,45080,102,102,20.5,20.4,17.5,17.5
"2017-18","717","Putnam County","0114","Putnam County High School","All Students","Reading",1914817,45076,102,102,21.3,21.7,19.5,19.5
"2017-18","717","Putnam County","0114","Putnam County High School","All Students","Science",1914817,45077,102,102,20.7,21,19.4,19.4
"2017-18","717","Putnam County","0114","Putnam County High School","All Students","Writing Subscore",903603,14029,5,5,6.5,6.9,,
"2017-18","718","Quitman County","0110","Quitman County High School","All Students","Composite",1914817,45081,12,12,20.8,21,16.3,16.3
"2017-18","718","Quitman County","0110","Quitman County High School","All Students","English",1914817,45077,12,12,20.2,20.4,16.4,16.4
"2017-18","718","Quitman County","0110","Quitman County High School","All Students","Mathematics",1914817,45080,12,12,20.5,20.4,15.4,15.4
"2017-18","718","Quitman County","0110","Quitman County High School","All Students","Reading",1914817,45076,12,12,21.3,21.7,16.3,16.3
"2017-18","718","Quitman County","0110","Quitman County High School","All Students","Science",1914817,45077,12,12,20.7,21,16,16
"2017-18","718","Quitman County","0110","Quitman County High School","All Students","Writing Subscore",903603,14029,6,6,6.5,6.9,,
"2017-18","719","Rabun County","0177","Rabun County High School","All Students","Composite",1914817,45081,53,53,20.8,21,20.2,20.2
"2017-18","719","Rabun County","0177","Rabun County High School","All Students","English",1914817,45077,53,53,20.2,20.4,18.7,18.7
"2017-18","719","Rabun County","0177","Rabun County High School","All Students","Mathematics",1914817,45080,53,53,20.5,20.4,20.2,20.2
"2017-18","719","Rabun County","0177","Rabun County High School","All Students","Reading",1914817,45076,53,53,21.3,21.7,20.7,20.7
"2017-18","719","Rabun County","0177","Rabun County High School","All Students","Science",1914817,45077,53,53,20.7,21,21,21
"2017-18","719","Rabun County","0177","Rabun County High School","All Students","Writing Subscore",903603,14029,27,27,6.5,6.9,6.7,6.7
"2017-18","720","Randolph County","0201","Randolph Clay High School","All Students","Composite",1914817,45081,30,30,20.8,21,15.8,15.8
"2017-18","720","Randolph County","0201","Randolph Clay High School","All Students","English",1914817,45077,30,30,20.2,20.4,14.4,14.4
"2017-18","720","Randolph County","0201","Randolph Clay High School","All Students","Mathematics",1914817,45080,30,30,20.5,20.4,15.6,15.6
"2017-18","720","Randolph County","0201","Randolph Clay High School","All Students","Reading",1914817,45076,30,30,21.3,21.7,17.3,17.3
"2017-18","720","Randolph County","0201","Randolph Clay High School","All Students","Science",1914817,45077,30,30,20.7,21,15.5,15.5
"2017-18","720","Randolph County","0201","Randolph Clay High School","All Students","Writing Subscore",903603,14029,6,6,6.5,6.9,,
"2017-18","721","Richmond County","0100","Cross Creek High School","All Students","Composite",1914817,45081,413,39,20.8,21,18.4,16.5
"2017-18","721","Richmond County","0100","Cross Creek High School","All Students","English",1914817,45077,413,39,20.2,20.4,17.2,14.8
"2017-18","721","Richmond County","0100","Cross Creek High School","All Students","Mathematics",1914817,45080,413,39,20.5,20.4,18.1,16.8
"2017-18","721","Richmond County","0100","Cross Creek High School","All Students","Reading",1914817,45076,413,39,21.3,21.7,19.1,17.4
"2017-18","721","Richmond County","0100","Cross Creek High School","All Students","Science",1914817,45077,413,39,20.7,21,18.7,16.4
"2017-18","721","Richmond County","0100","Cross Creek High School","All Students","Writing Subscore",903603,14029,122,12,6.5,6.9,6.1,6.3
"2017-18","721","Richmond County","1052","Butler High School","All Students","Composite",1914817,45081,413,33,20.8,21,18.4,15.3
"2017-18","721","Richmond County","1052","Butler High School","All Students","English",1914817,45077,413,33,20.2,20.4,17.2,13.4
"2017-18","721","Richmond County","1052","Butler High School","All Students","Mathematics",1914817,45080,413,33,20.5,20.4,18.1,15.2
"2017-18","721","Richmond County","1052","Butler High School","All Students","Reading",1914817,45076,413,33,21.3,21.7,19.1,14.9
"2017-18","721","Richmond County","1052","Butler High School","All Students","Science",1914817,45077,413,33,20.7,21,18.7,16.8
"2017-18","721","Richmond County","1052","Butler High School","All Students","Writing Subscore",903603,14029,122,10,6.5,6.9,6.1,6
"2017-18","721","Richmond County","2056","Hephzibah High School","All Students","Composite",1914817,45081,413,27,20.8,21,18.4,17.1
"2017-18","721","Richmond County","2056","Hephzibah High School","All Students","English",1914817,45077,413,27,20.2,20.4,17.2,15
"2017-18","721","Richmond County","2056","Hephzibah High School","All Students","Mathematics",1914817,45080,413,27,20.5,20.4,18.1,17.3
"2017-18","721","Richmond County","2056","Hephzibah High School","All Students","Reading",1914817,45076,413,27,21.3,21.7,19.1,17.6
"2017-18","721","Richmond County","2056","Hephzibah High School","All Students","Science",1914817,45077,413,27,20.7,21,18.7,18.1
"2017-18","721","Richmond County","2056","Hephzibah High School","All Students","Writing Subscore",903603,14029,122,4,6.5,6.9,6.1,
"2017-18","721","Richmond County","2574","Westside High School","All Students","Composite",1914817,45081,413,41,20.8,21,18.4,19.3
"2017-18","721","Richmond County","2574","Westside High School","All Students","English",1914817,45077,413,41,20.2,20.4,17.2,18.4
"2017-18","721","Richmond County","2574","Westside High School","All Students","Mathematics",1914817,45080,413,41,20.5,20.4,18.1,19
"2017-18","721","Richmond County","2574","Westside High School","All Students","Reading",1914817,45076,413,41,21.3,21.7,19.1,20
"2017-18","721","Richmond County","2574","Westside High School","All Students","Science",1914817,45077,413,41,20.7,21,18.7,19.1
"2017-18","721","Richmond County","2574","Westside High School","All Students","Writing Subscore",903603,14029,122,7,6.5,6.9,6.1,
"2017-18","721","Richmond County","3054","Glenn Hills High School","All Students","Composite",1914817,45081,413,25,20.8,21,18.4,15.1
"2017-18","721","Richmond County","3054","Glenn Hills High School","All Students","English",1914817,45077,413,25,20.2,20.4,17.2,13.2
"2017-18","721","Richmond County","3054","Glenn Hills High School","All Students","Mathematics",1914817,45080,413,25,20.5,20.4,18.1,15.6
"2017-18","721","Richmond County","3054","Glenn Hills High School","All Students","Reading",1914817,45076,413,25,21.3,21.7,19.1,16.2
"2017-18","721","Richmond County","3054","Glenn Hills High School","All Students","Science",1914817,45077,413,25,20.7,21,18.7,14.8
"2017-18","721","Richmond County","3054","Glenn Hills High School","All Students","Writing Subscore",903603,14029,122,8,6.5,6.9,6.1,
"2017-18","721","Richmond County","3556","Johnson Magnet","All Students","Composite",1914817,45081,413,32,20.8,21,18.4,22.1
"2017-18","721","Richmond County","3556","Johnson Magnet","All Students","English",1914817,45077,413,32,20.2,20.4,17.2,21.2
"2017-18","721","Richmond County","3556","Johnson Magnet","All Students","Mathematics",1914817,45080,413,32,20.5,20.4,18.1,21.4
"2017-18","721","Richmond County","3556","Johnson Magnet","All Students","Reading",1914817,45076,413,32,21.3,21.7,19.1,23.8
"2017-18","721","Richmond County","3556","Johnson Magnet","All Students","Science",1914817,45077,413,32,20.7,21,18.7,21.8
"2017-18","721","Richmond County","3556","Johnson Magnet","All Students","Writing Subscore",903603,14029,122,8,6.5,6.9,6.1,
"2017-18","721","Richmond County","3756","Josey High School","All Students","Composite",1914817,45081,413,31,20.8,21,18.4,15.5
"2017-18","721","Richmond County","3756","Josey High School","All Students","English",1914817,45077,413,31,20.2,20.4,17.2,14.2
"2017-18","721","Richmond County","3756","Josey High School","All Students","Mathematics",1914817,45080,413,31,20.5,20.4,18.1,15.1
"2017-18","721","Richmond County","3756","Josey High School","All Students","Reading",1914817,45076,413,31,21.3,21.7,19.1,16.4
"2017-18","721","Richmond County","3756","Josey High School","All Students","Science",1914817,45077,413,31,20.7,21,18.7,15.6
"2017-18","721","Richmond County","3756","Josey High School","All Students","Writing Subscore",903603,14029,122,14,6.5,6.9,6.1,6.1
"2017-18","721","Richmond County","4060","Academy of Richmond County High School","All Students","Composite",1914817,45081,413,88,20.8,21,18.4,18.3
"2017-18","721","Richmond County","4060","Academy of Richmond County High School","All Students","English",1914817,45077,413,88,20.2,20.4,17.2,17.2
"2017-18","721","Richmond County","4060","Academy of Richmond County High School","All Students","Mathematics",1914817,45080,413,88,20.5,20.4,18.1,17.9
"2017-18","721","Richmond County","4060","Academy of Richmond County High School","All Students","Reading",1914817,45076,413,88,21.3,21.7,19.1,18.9
"2017-18","721","Richmond County","4060","Academy of Richmond County High School","All Students","Science",1914817,45077,413,88,20.7,21,18.7,18.8
"2017-18","721","Richmond County","4060","Academy of Richmond County High School","All Students","Writing Subscore",903603,14029,122,18,6.5,6.9,6.1,6.3
"2017-18","721","Richmond County","4562","Davidson Magnet School","All Students","Composite",1914817,45081,413,46,20.8,21,18.4,25.6
"2017-18","721","Richmond County","4562","Davidson Magnet School","All Students","English",1914817,45077,413,46,20.2,20.4,17.2,26.7
"2017-18","721","Richmond County","4562","Davidson Magnet School","All Students","Mathematics",1914817,45080,413,46,20.5,20.4,18.1,24.5
"2017-18","721","Richmond County","4562","Davidson Magnet School","All Students","Reading",1914817,45076,413,46,21.3,21.7,19.1,25.7
"2017-18","721","Richmond County","4562","Davidson Magnet School","All Students","Science",1914817,45077,413,46,20.7,21,18.7,25.2
"2017-18","721","Richmond County","4562","Davidson Magnet School","All Students","Writing Subscore",903603,14029,122,19,6.5,6.9,6.1,7.6
"2017-18","721","Richmond County","5566","Laney High School","All Students","Composite",1914817,45081,413,51,20.8,21,18.4,16.6
"2017-18","721","Richmond County","5566","Laney High School","All Students","English",1914817,45077,413,51,20.2,20.4,17.2,14.9
"2017-18","721","Richmond County","5566","Laney High School","All Students","Mathematics",1914817,45080,413,51,20.5,20.4,18.1,16.3
"2017-18","721","Richmond County","5566","Laney High School","All Students","Reading",1914817,45076,413,51,21.3,21.7,19.1,17.7
"2017-18","721","Richmond County","5566","Laney High School","All Students","Science",1914817,45077,413,51,20.7,21,18.7,17.3
"2017-18","721","Richmond County","5566","Laney High School","All Students","Writing Subscore",903603,14029,122,22,6.5,6.9,6.1,5.2
"2017-18","722","Rockdale County","0176","Heritage High School","All Students","Composite",1914817,45081,525,202,20.8,21,18.7,18.6
"2017-18","722","Rockdale County","0176","Heritage High School","All Students","English",1914817,45077,525,202,20.2,20.4,18,18.2
"2017-18","722","Rockdale County","0176","Heritage High School","All Students","Mathematics",1914817,45080,525,202,20.5,20.4,18,17.9
"2017-18","722","Rockdale County","0176","Heritage High School","All Students","Reading",1914817,45076,525,202,21.3,21.7,19.3,19.1
"2017-18","722","Rockdale County","0176","Heritage High School","All Students","Science",1914817,45077,525,202,20.7,21,18.8,18.6
"2017-18","722","Rockdale County","0176","Heritage High School","All Students","Writing Subscore",903603,14029,181,58,6.5,6.9,6.4,6.7
"2017-18","722","Rockdale County","0192","Salem High School","All Students","Composite",1914817,45081,525,114,20.8,21,18.7,16.9
"2017-18","722","Rockdale County","0192","Salem High School","All Students","English",1914817,45077,525,114,20.2,20.4,18,15.9
"2017-18","722","Rockdale County","0192","Salem High School","All Students","Mathematics",1914817,45080,525,114,20.5,20.4,18,16.4
"2017-18","722","Rockdale County","0192","Salem High School","All Students","Reading",1914817,45076,525,114,21.3,21.7,19.3,17.6
"2017-18","722","Rockdale County","0192","Salem High School","All Students","Science",1914817,45077,525,114,20.7,21,18.8,17.2
"2017-18","722","Rockdale County","0192","Salem High School","All Students","Writing Subscore",903603,14029,181,37,6.5,6.9,6.4,5.7
"2017-18","722","Rockdale County","3052","Rockdale County High School","All Students","Composite",1914817,45081,525,209,20.8,21,18.7,19.7
"2017-18","722","Rockdale County","3052","Rockdale County High School","All Students","English",1914817,45077,525,209,20.2,20.4,18,18.9
"2017-18","722","Rockdale County","3052","Rockdale County High School","All Students","Mathematics",1914817,45080,525,209,20.5,20.4,18,19
"2017-18","722","Rockdale County","3052","Rockdale County High School","All Students","Reading",1914817,45076,525,209,21.3,21.7,19.3,20.4
"2017-18","722","Rockdale County","3052","Rockdale County High School","All Students","Science",1914817,45077,525,209,20.7,21,18.8,19.9
"2017-18","722","Rockdale County","3052","Rockdale County High School","All Students","Writing Subscore",903603,14029,181,86,6.5,6.9,6.4,6.6
"2017-18","723","Schley County","0101","Schley Middle High School","All Students","Composite",1914817,45081,66,66,20.8,21,19.4,19.4
"2017-18","723","Schley County","0101","Schley Middle High School","All Students","English",1914817,45077,66,66,20.2,20.4,18.6,18.6
"2017-18","723","Schley County","0101","Schley Middle High School","All Students","Mathematics",1914817,45080,66,66,20.5,20.4,18.3,18.3
"2017-18","723","Schley County","0101","Schley Middle High School","All Students","Reading",1914817,45076,66,66,21.3,21.7,20.6,20.6
"2017-18","723","Schley County","0101","Schley Middle High School","All Students","Science",1914817,45077,66,66,20.7,21,19.6,19.6
"2017-18","723","Schley County","0101","Schley Middle High School","All Students","Writing Subscore",903603,14029,10,10,6.5,6.9,5.9,5.9
"2017-18","724","Screven County","4052","Screven County High School","All Students","Composite",1914817,45081,54,54,20.8,21,18.9,18.9
"2017-18","724","Screven County","4052","Screven County High School","All Students","English",1914817,45077,54,54,20.2,20.4,17.6,17.6
"2017-18","724","Screven County","4052","Screven County High School","All Students","Mathematics",1914817,45080,54,54,20.5,20.4,18.8,18.8
"2017-18","724","Screven County","4052","Screven County High School","All Students","Reading",1914817,45076,54,54,21.3,21.7,19.5,19.5
"2017-18","724","Screven County","4052","Screven County High School","All Students","Science",1914817,45077,54,54,20.7,21,19.3,19.3
"2017-18","724","Screven County","4052","Screven County High School","All Students","Writing Subscore",903603,14029,21,21,6.5,6.9,6.2,6.2
"2017-18","725","Seminole County","0196","Seminole County Middle/High School","All Students","Composite",1914817,45081,25,25,20.8,21,18.1,18.1
"2017-18","725","Seminole County","0196","Seminole County Middle/High School","All Students","English",1914817,45077,25,25,20.2,20.4,17.8,17.8
"2017-18","725","Seminole County","0196","Seminole County Middle/High School","All Students","Mathematics",1914817,45080,25,25,20.5,20.4,16.9,16.9
"2017-18","725","Seminole County","0196","Seminole County Middle/High School","All Students","Reading",1914817,45076,25,25,21.3,21.7,19.5,19.5
"2017-18","725","Seminole County","0196","Seminole County Middle/High School","All Students","Science",1914817,45077,25,25,20.7,21,17.8,17.8
"2017-18","725","Seminole County","0196","Seminole County Middle/High School","All Students","Writing Subscore",903603,14029,3,3,6.5,6.9,,
"2017-18","726","Griffin-Spalding County","0101","Spalding High School","All Students","Composite",1914817,45081,212,104,20.8,21,18.5,19.9
"2017-18","726","Griffin-Spalding County","0101","Spalding High School","All Students","English",1914817,45077,212,104,20.2,20.4,17.3,19.4
"2017-18","726","Griffin-Spalding County","0101","Spalding High School","All Students","Mathematics",1914817,45080,212,104,20.5,20.4,17.9,19.1
"2017-18","726","Griffin-Spalding County","0101","Spalding High School","All Students","Reading",1914817,45076,212,104,21.3,21.7,19.2,20.6
"2017-18","726","Griffin-Spalding County","0101","Spalding High School","All Students","Science",1914817,45077,212,104,20.7,21,19,20.3
"2017-18","726","Griffin-Spalding County","0101","Spalding High School","All Students","Writing Subscore",903603,14029,50,24,6.5,6.9,5.9,6.4
"2017-18","726","Griffin-Spalding County","0187","Griffin High School","All Students","Composite",1914817,45081,212,108,20.8,21,18.5,17.1
"2017-18","726","Griffin-Spalding County","0187","Griffin High School","All Students","English",1914817,45077,212,108,20.2,20.4,17.3,15.4
"2017-18","726","Griffin-Spalding County","0187","Griffin High School","All Students","Mathematics",1914817,45080,212,108,20.5,20.4,17.9,16.7
"2017-18","726","Griffin-Spalding County","0187","Griffin High School","All Students","Reading",1914817,45076,212,108,21.3,21.7,19.2,17.9
"2017-18","726","Griffin-Spalding County","0187","Griffin High School","All Students","Science",1914817,45077,212,108,20.7,21,19,17.7
"2017-18","726","Griffin-Spalding County","0187","Griffin High School","All Students","Writing Subscore",903603,14029,50,26,6.5,6.9,5.9,5.5
"2017-18","727","Stephens County","5050","Stephens County High School","All Students","Composite",1914817,45081,77,77,20.8,21,20.2,20.2
"2017-18","727","Stephens County","5050","Stephens County High School","All Students","English",1914817,45077,77,77,20.2,20.4,19.4,19.4
"2017-18","727","Stephens County","5050","Stephens County High School","All Students","Mathematics",1914817,45080,77,77,20.5,20.4,20,20
"2017-18","727","Stephens County","5050","Stephens County High School","All Students","Reading",1914817,45076,77,77,21.3,21.7,20.8,20.8
"2017-18","727","Stephens County","5050","Stephens County High School","All Students","Science",1914817,45077,77,77,20.7,21,19.9,19.9
"2017-18","727","Stephens County","5050","Stephens County High School","All Students","Writing Subscore",903603,14029,17,17,6.5,6.9,6,6
"2017-18","728","Stewart County","0201","Stewart County High School","All Students","Composite",1914817,45081,20,20,20.8,21,15.1,15.1
"2017-18","728","Stewart County","0201","Stewart County High School","All Students","English",1914817,45077,20,20,20.2,20.4,13.2,13.2
"2017-18","728","Stewart County","0201","Stewart County High School","All Students","Mathematics",1914817,45080,20,20,20.5,20.4,16.4,16.4
"2017-18","728","Stewart County","0201","Stewart County High School","All Students","Reading",1914817,45076,20,20,21.3,21.7,14.4,14.4
"2017-18","728","Stewart County","0201","Stewart County High School","All Students","Science",1914817,45077,20,20,20.7,21,15.9,15.9
"2017-18","728","Stewart County","0201","Stewart County High School","All Students","Writing Subscore",903603,14029,1,1,6.5,6.9,,
"2017-18","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Composite",1914817,45081,98,98,20.8,21,17.1,17.1
"2017-18","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","English",1914817,45077,98,98,20.2,20.4,15.6,15.6
"2017-18","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Mathematics",1914817,45080,98,98,20.5,20.4,16.5,16.5
"2017-18","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Reading",1914817,45076,98,98,21.3,21.7,18.2,18.2
"2017-18","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Science",1914817,45077,98,98,20.7,21,17.8,17.8
"2017-18","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Writing Subscore",903603,14029,10,10,6.5,6.9,6.6,6.6
"2017-18","730","Talbot County","0190","Central Elementary/High School","All Students","Composite",1914817,45081,7,7,20.8,21,,
"2017-18","730","Talbot County","0190","Central Elementary/High School","All Students","English",1914817,45077,7,7,20.2,20.4,,
"2017-18","730","Talbot County","0190","Central Elementary/High School","All Students","Mathematics",1914817,45080,7,7,20.5,20.4,,
"2017-18","730","Talbot County","0190","Central Elementary/High School","All Students","Reading",1914817,45076,7,7,21.3,21.7,,
"2017-18","730","Talbot County","0190","Central Elementary/High School","All Students","Science",1914817,45077,7,7,20.7,21,,
"2017-18","731","Taliaferro County","0102","Taliaferro County School","All Students","Composite",1914817,45081,7,7,20.8,21,,
"2017-18","731","Taliaferro County","0102","Taliaferro County School","All Students","English",1914817,45077,7,7,20.2,20.4,,
"2017-18","731","Taliaferro County","0102","Taliaferro County School","All Students","Mathematics",1914817,45080,7,7,20.5,20.4,,
"2017-18","731","Taliaferro County","0102","Taliaferro County School","All Students","Reading",1914817,45076,7,7,21.3,21.7,,
"2017-18","731","Taliaferro County","0102","Taliaferro County School","All Students","Science",1914817,45077,7,7,20.7,21,,
"2017-18","731","Taliaferro County","0102","Taliaferro County School","All Students","Writing Subscore",903603,14029,2,2,6.5,6.9,,
"2017-18","732","Tattnall County","0194","Tattnall County High School","All Students","Composite",1914817,45081,31,31,20.8,21,19.7,19.7
"2017-18","732","Tattnall County","0194","Tattnall County High School","All Students","English",1914817,45077,31,31,20.2,20.4,19.4,19.4
"2017-18","732","Tattnall County","0194","Tattnall County High School","All Students","Mathematics",1914817,45080,31,31,20.5,20.4,20,20
"2017-18","732","Tattnall County","0194","Tattnall County High School","All Students","Reading",1914817,45076,31,31,21.3,21.7,19.7,19.7
"2017-18","732","Tattnall County","0194","Tattnall County High School","All Students","Science",1914817,45077,31,31,20.7,21,18.9,18.9
"2017-18","732","Tattnall County","0194","Tattnall County High School","All Students","Writing Subscore",903603,14029,5,5,6.5,6.9,,
"2017-18","733","Taylor County","0201","Taylor County High School","All Students","Composite",1914817,45081,28,28,20.8,21,19.1,19.1
"2017-18","733","Taylor County","0201","Taylor County High School","All Students","English",1914817,45077,28,28,20.2,20.4,18.2,18.2
"2017-18","733","Taylor County","0201","Taylor County High School","All Students","Mathematics",1914817,45080,28,28,20.5,20.4,17.6,17.6
"2017-18","733","Taylor County","0201","Taylor County High School","All Students","Reading",1914817,45076,28,28,21.3,21.7,20.4,20.4
"2017-18","733","Taylor County","0201","Taylor County High School","All Students","Science",1914817,45077,28,28,20.7,21,19.5,19.5
"2017-18","733","Taylor County","0201","Taylor County High School","All Students","Writing Subscore",903603,14029,8,8,6.5,6.9,,
"2017-18","734","Telfair County","0201","Telfair County High School","All Students","Composite",1914817,45081,9,9,20.8,21,,
"2017-18","734","Telfair County","0201","Telfair County High School","All Students","English",1914817,45077,9,9,20.2,20.4,,
"2017-18","734","Telfair County","0201","Telfair County High School","All Students","Mathematics",1914817,45080,9,9,20.5,20.4,,
"2017-18","734","Telfair County","0201","Telfair County High School","All Students","Reading",1914817,45076,9,9,21.3,21.7,,
"2017-18","734","Telfair County","0201","Telfair County High School","All Students","Science",1914817,45077,9,9,20.7,21,,
"2017-18","734","Telfair County","0201","Telfair County High School","All Students","Writing Subscore",903603,14029,1,1,6.5,6.9,,
"2017-18","735","Terrell County","0105","Terrell High School","All Students","Composite",1914817,45081,36,36,20.8,21,16,16
"2017-18","735","Terrell County","0105","Terrell High School","All Students","English",1914817,45077,36,36,20.2,20.4,14.4,14.4
"2017-18","735","Terrell County","0105","Terrell High School","All Students","Mathematics",1914817,45080,36,36,20.5,20.4,16.9,16.9
"2017-18","735","Terrell County","0105","Terrell High School","All Students","Reading",1914817,45076,36,36,21.3,21.7,16.1,16.1
"2017-18","735","Terrell County","0105","Terrell High School","All Students","Science",1914817,45077,36,36,20.7,21,16.1,16.1
"2017-18","735","Terrell County","0105","Terrell High School","All Students","Writing Subscore",903603,14029,10,10,6.5,6.9,5.8,5.8
"2017-18","736","Thomas County","0100","Bishop Hall Charter School","All Students","Composite",1914817,45081,96,1,20.8,21,18.8,
"2017-18","736","Thomas County","0100","Bishop Hall Charter School","All Students","English",1914817,45077,96,1,20.2,20.4,18.2,
"2017-18","736","Thomas County","0100","Bishop Hall Charter School","All Students","Mathematics",1914817,45080,96,1,20.5,20.4,17.5,
"2017-18","736","Thomas County","0100","Bishop Hall Charter School","All Students","Reading",1914817,45076,96,1,21.3,21.7,19.8,
"2017-18","736","Thomas County","0100","Bishop Hall Charter School","All Students","Science",1914817,45077,96,1,20.7,21,19.2,
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Composite",1914817,45081,96,95,20.8,21,18.8,18.9
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","English",1914817,45077,96,95,20.2,20.4,18.2,18.2
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Mathematics",1914817,45080,96,95,20.5,20.4,17.5,17.5
