LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2018-19,629,Clarke County,104,Classic City High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2018-19,629,Clarke County,104,Classic City High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2018-19,629,Clarke County,104,Classic City High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Male,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Female,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Total,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Black,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,White,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Asian,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Multi,,
2018-19,629,Clarke County,104,Classic City High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Male,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Female,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Total,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Black,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,White,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Asian,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Multi,,
2018-19,629,Clarke County,104,Classic City High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Male,151,44.3
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Female,190,55.7
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Total,341,100
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Black,161,47.2
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,White,77,22.6
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Hispanic,74,21.7
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Asian,11,3.2
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Multi,17,5
2018-19,629,Clarke County,5556,Clarke Central High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.3
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2018-19,629,Clarke County,5556,Clarke Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2018-19,629,Clarke County,5556,Clarke Central High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2018-19,629,Clarke County,5556,Clarke Central High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Male,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Female,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Total,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Black,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,White,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Asian,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Multi,,
2018-19,629,Clarke County,5556,Clarke Central High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Male,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Female,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Total,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Black,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,White,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Asian,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Multi,,
2018-19,629,Clarke County,5556,Clarke Central High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Male,271,43.9
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Female,347,56.1
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Total,618,100
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Black,305,49.4
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,White,122,19.7
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Hispanic,148,23.9
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Asian,14,2.3
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Multi,28,4.5
2018-19,629,Clarke County,ALL,All Column Values,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.2
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2018-19,629,Clarke County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,White,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2018-19,629,Clarke County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2018-19,629,Clarke County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2018-19,629,Clarke County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2018-19,629,Clarke County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Male,158,45.8
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Female,187,54.2
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Total,345,100
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Black,283,82
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,White,1,0.3
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Hispanic,51,14.8
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Asian,7,2
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Multi,3,0.9
2018-19,631,Clayton County,104,Mundy's Mill High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2018-19,631,Clayton County,104,Mundy's Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2018-19,631,Clayton County,104,Mundy's Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2018-19,631,Clayton County,104,Mundy's Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Male,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Female,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Total,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Black,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,White,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Asian,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Multi,,
2018-19,631,Clayton County,104,Mundy's Mill High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Male,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Female,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Total,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Black,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,White,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Asian,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Multi,,
2018-19,631,Clayton County,104,Mundy's Mill High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Male,35,50.7
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Female,34,49.3
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Total,69,100
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Black,56,81.2
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,White,0,0
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Hispanic,9,13
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Asian,2,2.9
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Multi,2,2.9
2018-19,631,Clayton County,114,Elite Scholars Academy School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Male,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Female,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Total,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Black,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,White,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Hispanic,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Asian,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Multi,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Male,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Female,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Total,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Black,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,White,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Asian,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Multi,,
2018-19,631,Clayton County,114,Elite Scholars Academy School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Male,101,43.2
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Female,133,56.8
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Total,234,100
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Black,176,75.2
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,White,1,0.4
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Hispanic,44,18.8
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Asian,10,4.3
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Multi,3,1.3
2018-19,631,Clayton County,115,Charles R. Drew High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2018-19,631,Clayton County,115,Charles R. Drew High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
