LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Male,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Female,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Total,6,100
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Black,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,White,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Male,12,85.7
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Female,2,14.3
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Total,14,100
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Black,9,64.3
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,White,0,0
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Hispanic,2,14.3
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Asian,3,21.4
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Multi,0,0
2017-18,667,Gwinnett County,805,Peachtree Ridge High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,0,0
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Male,189,47.1
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Female,212,52.9
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Total,401,100
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Black,90,22.4
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,White,169,42.1
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Hispanic,92,22.9
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Asian,30,7.5
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Multi,19,4.7
2017-18,667,Gwinnett County,1018,Lanier High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.2
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,667,Gwinnett County,1018,Lanier High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,667,Gwinnett County,1018,Lanier High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,667,Gwinnett County,1018,Lanier High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Male,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Female,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Total,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Black,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,White,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,667,Gwinnett County,1018,Lanier High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Male,6,66.7
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Female,3,33.3
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Total,9,100
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Black,4,44.4
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,White,2,22.2
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Hispanic,3,33.3
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,667,Gwinnett County,1018,Lanier High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Male,91,53.5
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Female,79,46.5
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Total,170,100
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Black,36,21.2
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,White,38,22.4
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Hispanic,10,5.9
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Asian,79,46.5
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Multi,7,4.1
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Male,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Female,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Total,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Black,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,White,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Asian,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Multi,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Male,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Female,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Total,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Black,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,White,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Hispanic,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Male,246,46.3
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Female,285,53.7
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Total,531,100
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Black,149,28.1
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,White,26,4.9
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Hispanic,281,52.9
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Asian,57,10.7
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Multi,16,3
2017-18,667,Gwinnett County,1050,Berkmar High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,2,0.4
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,667,Gwinnett County,1050,Berkmar High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,667,Gwinnett County,1050,Berkmar High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,667,Gwinnett County,1050,Berkmar High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Male,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Female,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Total,5,100
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Black,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,White,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,667,Gwinnett County,1050,Berkmar High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Male,11,39.3
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Female,17,60.7
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Total,28,100
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Black,9,32.1
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,White,0,0
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Hispanic,19,67.9
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Asian,0,0
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Multi,0,0
2017-18,667,Gwinnett County,1050,Berkmar High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,0,0
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Male,45,44.6
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Female,56,55.4
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Total,101,100
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Black,30,29.7
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,White,42,41.6
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Hispanic,21,20.8
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Asian,3,3
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Multi,4,4
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,1
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Male,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Female,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Total,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Black,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,White,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Male,5,71.4
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Female,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Total,7,100
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Black,6,85.7
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,White,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Hispanic,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,667,Gwinnett County,1214,Gwinnett Online Campus,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,667,Gwinnett County,1410,Mountain View High School,0,Graduates,General Education Diplomas,Male,265,49.7
2017-18,667,Gwinnett County,1410,Mountain View High School,0,Graduates,General Education Diplomas,Female,268,50.3
