LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2018-19,667,Gwinnett County,1018,Lanier High School,All Students,English,1782820,32388,3277,97,20.1,19.8,21.1,20.3
2018-19,667,Gwinnett County,1018,Lanier High School,All Students,Mathematics,1782820,32391,3278,97,20.4,19.8,21.6,20.2
2018-19,667,Gwinnett County,1018,Lanier High School,All Students,Reading,1782820,32390,3277,97,21.2,21.3,22.3,22.1
2018-19,667,Gwinnett County,1018,Lanier High School,All Students,Science,1782820,32389,3277,97,20.6,20.4,21.8,21.1
2018-19,667,Gwinnett County,1018,Lanier High School,All Students,Writing Subscore,788161,7605,767,15,6.5,6.7,7.2,6.7
2018-19,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",All Students,Composite,1782820,32389,3277,66,20.7,20.4,21.8,30.2
2018-19,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",All Students,English,1782820,32388,3277,66,20.1,19.8,21.1,30.3
2018-19,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",All Students,Mathematics,1782820,32391,3278,66,20.4,19.8,21.6,29.9
2018-19,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",All Students,Reading,1782820,32390,3277,66,21.2,21.3,22.3,30
2018-19,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",All Students,Science,1782820,32389,3277,66,20.6,20.4,21.8,29.9
2018-19,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",All Students,Writing Subscore,788161,7605,767,28,6.5,6.7,7.2,8.3
2018-19,667,Gwinnett County,1050,Berkmar High School,All Students,Composite,1782820,32389,3277,98,20.7,20.4,21.8,19.2
2018-19,667,Gwinnett County,1050,Berkmar High School,All Students,English,1782820,32388,3277,98,20.1,19.8,21.1,18
2018-19,667,Gwinnett County,1050,Berkmar High School,All Students,Mathematics,1782820,32391,3278,98,20.4,19.8,21.6,19.4
2018-19,667,Gwinnett County,1050,Berkmar High School,All Students,Reading,1782820,32390,3277,98,21.2,21.3,22.3,19.6
2018-19,667,Gwinnett County,1050,Berkmar High School,All Students,Science,1782820,32389,3277,98,20.6,20.4,21.8,19
2018-19,667,Gwinnett County,1050,Berkmar High School,All Students,Writing Subscore,788161,7605,767,18,6.5,6.7,7.2,7.1
2018-19,667,Gwinnett County,1212,Gwinnett Online Campus,All Students,Composite,1782820,32389,3277,13,20.7,20.4,21.8,24.2
2018-19,667,Gwinnett County,1212,Gwinnett Online Campus,All Students,English,1782820,32388,3277,13,20.1,19.8,21.1,24.2
2018-19,667,Gwinnett County,1212,Gwinnett Online Campus,All Students,Mathematics,1782820,32391,3278,13,20.4,19.8,21.6,22.5
2018-19,667,Gwinnett County,1212,Gwinnett Online Campus,All Students,Reading,1782820,32390,3277,13,21.2,21.3,22.3,25.6
2018-19,667,Gwinnett County,1212,Gwinnett Online Campus,All Students,Science,1782820,32389,3277,13,20.6,20.4,21.8,23.6
2018-19,667,Gwinnett County,1212,Gwinnett Online Campus,All Students,Writing Subscore,788161,7605,767,2,6.5,6.7,7.2,
2018-19,667,Gwinnett County,1410,Mountain View High School,All Students,Composite,1782820,32389,3277,146,20.7,20.4,21.8,22.9
2018-19,667,Gwinnett County,1410,Mountain View High School,All Students,English,1782820,32388,3277,146,20.1,19.8,21.1,21.7
2018-19,667,Gwinnett County,1410,Mountain View High School,All Students,Mathematics,1782820,32391,3278,146,20.4,19.8,21.6,22.6
2018-19,667,Gwinnett County,1410,Mountain View High School,All Students,Reading,1782820,32390,3277,146,21.2,21.3,22.3,23.9
2018-19,667,Gwinnett County,1410,Mountain View High School,All Students,Science,1782820,32389,3277,146,20.6,20.4,21.8,22.9
2018-19,667,Gwinnett County,1410,Mountain View High School,All Students,Writing Subscore,788161,7605,767,32,6.5,6.7,7.2,7.1
2018-19,667,Gwinnett County,1710,Archer High School,All Students,Composite,1782820,32389,3277,173,20.7,20.4,21.8,21.1
2018-19,667,Gwinnett County,1710,Archer High School,All Students,English,1782820,32388,3277,173,20.1,19.8,21.1,20.3
2018-19,667,Gwinnett County,1710,Archer High School,All Students,Mathematics,1782820,32391,3278,173,20.4,19.8,21.6,20.7
2018-19,667,Gwinnett County,1710,Archer High School,All Students,Reading,1782820,32390,3277,173,21.2,21.3,22.3,22
2018-19,667,Gwinnett County,1710,Archer High School,All Students,Science,1782820,32389,3277,173,20.6,20.4,21.8,21
2018-19,667,Gwinnett County,1710,Archer High School,All Students,Writing Subscore,788161,7605,767,32,6.5,6.7,7.2,7.2
2018-19,667,Gwinnett County,1814,Discovery High School,All Students,Composite,1782820,32389,3277,111,20.7,20.4,21.8,19.4
2018-19,667,Gwinnett County,1814,Discovery High School,All Students,English,1782820,32388,3277,111,20.1,19.8,21.1,18.3
2018-19,667,Gwinnett County,1814,Discovery High School,All Students,Mathematics,1782820,32391,3278,111,20.4,19.8,21.6,18.8
2018-19,667,Gwinnett County,1814,Discovery High School,All Students,Reading,1782820,32390,3277,111,21.2,21.3,22.3,20.1
2018-19,667,Gwinnett County,1814,Discovery High School,All Students,Science,1782820,32389,3277,111,20.6,20.4,21.8,19.8
2018-19,667,Gwinnett County,1814,Discovery High School,All Students,Writing Subscore,788161,7605,767,19,6.5,6.7,7.2,7.1
2018-19,667,Gwinnett County,2558,South Gwinnett High School,All Students,Composite,1782820,32389,3277,142,20.7,20.4,21.8,18.5
2018-19,667,Gwinnett County,2558,South Gwinnett High School,All Students,English,1782820,32388,3277,142,20.1,19.8,21.1,17.3
2018-19,667,Gwinnett County,2558,South Gwinnett High School,All Students,Mathematics,1782820,32391,3278,142,20.4,19.8,21.6,18
2018-19,667,Gwinnett County,2558,South Gwinnett High School,All Students,Reading,1782820,32390,3277,142,21.2,21.3,22.3,18.7
2018-19,667,Gwinnett County,2558,South Gwinnett High School,All Students,Science,1782820,32389,3277,142,20.6,20.4,21.8,19.3
2018-19,667,Gwinnett County,2558,South Gwinnett High School,All Students,Writing Subscore,788161,7605,767,37,6.5,6.7,7.2,6.6
2018-19,667,Gwinnett County,3750,Central Gwinnett High School,All Students,Composite,1782820,32389,3277,93,20.7,20.4,21.8,18.9
2018-19,667,Gwinnett County,3750,Central Gwinnett High School,All Students,English,1782820,32388,3277,93,20.1,19.8,21.1,17.5
2018-19,667,Gwinnett County,3750,Central Gwinnett High School,All Students,Mathematics,1782820,32391,3278,93,20.4,19.8,21.6,18.9
2018-19,667,Gwinnett County,3750,Central Gwinnett High School,All Students,Reading,1782820,32390,3277,93,21.2,21.3,22.3,19.7
2018-19,667,Gwinnett County,3750,Central Gwinnett High School,All Students,Science,1782820,32389,3277,93,20.6,20.4,21.8,19.1
2018-19,667,Gwinnett County,3750,Central Gwinnett High School,All Students,Writing Subscore,788161,7605,767,30,6.5,6.7,7.2,6.8
2018-19,667,Gwinnett County,4052,Dacula High School,All Students,Composite,1782820,32389,3277,99,20.7,20.4,21.8,21.4
2018-19,667,Gwinnett County,4052,Dacula High School,All Students,English,1782820,32388,3277,99,20.1,19.8,21.1,20.3
2018-19,667,Gwinnett County,4052,Dacula High School,All Students,Mathematics,1782820,32391,3278,99,20.4,19.8,21.6,21.1
2018-19,667,Gwinnett County,4052,Dacula High School,All Students,Reading,1782820,32390,3277,99,21.2,21.3,22.3,22.1
2018-19,667,Gwinnett County,4052,Dacula High School,All Students,Science,1782820,32389,3277,99,20.6,20.4,21.8,21.7
2018-19,667,Gwinnett County,4052,Dacula High School,All Students,Writing Subscore,788161,7605,767,21,6.5,6.7,7.2,7.3
2018-19,667,Gwinnett County,4556,North Gwinnett High School,All Students,Composite,1782820,32389,3277,280,20.7,20.4,21.8,24.7
2018-19,667,Gwinnett County,4556,North Gwinnett High School,All Students,English,1782820,32388,3277,280,20.1,19.8,21.1,24.1
2018-19,667,Gwinnett County,4556,North Gwinnett High School,All Students,Mathematics,1782820,32391,3278,280,20.4,19.8,21.6,25.1
2018-19,667,Gwinnett County,4556,North Gwinnett High School,All Students,Reading,1782820,32390,3277,280,21.2,21.3,22.3,24.5
2018-19,667,Gwinnett County,4556,North Gwinnett High School,All Students,Science,1782820,32389,3277,280,20.6,20.4,21.8,24.6
2018-19,667,Gwinnett County,4556,North Gwinnett High School,All Students,Writing Subscore,788161,7605,767,55,6.5,6.7,7.2,7.6
2018-19,667,Gwinnett County,5550,Duluth High School,All Students,Composite,1782820,32389,3277,136,20.7,20.4,21.8,20.8
2018-19,667,Gwinnett County,5550,Duluth High School,All Students,English,1782820,32388,3277,136,20.1,19.8,21.1,19.8
2018-19,667,Gwinnett County,5550,Duluth High School,All Students,Mathematics,1782820,32391,3278,136,20.4,19.8,21.6,20.9
2018-19,667,Gwinnett County,5550,Duluth High School,All Students,Reading,1782820,32390,3277,136,21.2,21.3,22.3,21.2
2018-19,667,Gwinnett County,5550,Duluth High School,All Students,Science,1782820,32389,3277,136,20.6,20.4,21.8,20.7
2018-19,667,Gwinnett County,5550,Duluth High School,All Students,Writing Subscore,788161,7605,767,31,6.5,6.7,7.2,7.1
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Composite,1782820,32389,21,21,20.7,20.4,19.9,19.9
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,English,1782820,32388,21,21,20.1,19.8,18.6,18.6
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Mathematics,1782820,32391,21,21,20.4,19.8,20,20
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Reading,1782820,32390,21,21,21.2,21.3,20.3,20.3
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Science,1782820,32389,21,21,20.6,20.4,20.4,20.4
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Writing Subscore,788161,7605,7,7,6.5,6.7,,
2018-19,669,Hall County,102,Chestatee High School,All Students,Composite,1782820,32389,357,49,20.7,20.4,20.3,18.7
2018-19,669,Hall County,102,Chestatee High School,All Students,English,1782820,32388,357,49,20.1,19.8,19.5,17.5
2018-19,669,Hall County,102,Chestatee High School,All Students,Mathematics,1782820,32391,357,49,20.4,19.8,20,18.8
2018-19,669,Hall County,102,Chestatee High School,All Students,Reading,1782820,32390,357,49,21.2,21.3,21,18.7
2018-19,669,Hall County,102,Chestatee High School,All Students,Science,1782820,32389,357,49,20.6,20.4,20.3,19.6
2018-19,669,Hall County,102,Chestatee High School,All Students,Writing Subscore,788161,7605,81,10,6.5,6.7,6.1,5.6
2018-19,669,Hall County,189,West Hall High School,All Students,Composite,1782820,32389,357,46,20.7,20.4,20.3,19
2018-19,669,Hall County,189,West Hall High School,All Students,English,1782820,32388,357,46,20.1,19.8,19.5,17.7
2018-19,669,Hall County,189,West Hall High School,All Students,Mathematics,1782820,32391,357,46,20.4,19.8,20,18.8
2018-19,669,Hall County,189,West Hall High School,All Students,Reading,1782820,32390,357,46,21.2,21.3,21,19.6
2018-19,669,Hall County,189,West Hall High School,All Students,Science,1782820,32389,357,46,20.6,20.4,20.3,19.2
2018-19,669,Hall County,189,West Hall High School,All Students,Writing Subscore,788161,7605,81,15,6.5,6.7,6.1,6.1
2018-19,669,Hall County,202,Flowery Branch High,All Students,Composite,1782820,32389,357,85,20.7,20.4,20.3,21.6
2018-19,669,Hall County,202,Flowery Branch High,All Students,English,1782820,32388,357,85,20.1,19.8,19.5,21.2
2018-19,669,Hall County,202,Flowery Branch High,All Students,Mathematics,1782820,32391,357,85,20.4,19.8,20,20.9
2018-19,669,Hall County,202,Flowery Branch High,All Students,Reading,1782820,32390,357,85,21.2,21.3,21,22.5
2018-19,669,Hall County,202,Flowery Branch High,All Students,Science,1782820,32389,357,85,20.6,20.4,20.3,21.4
2018-19,669,Hall County,202,Flowery Branch High,All Students,Writing Subscore,788161,7605,81,17,6.5,6.7,6.1,6.5
2018-19,669,Hall County,1552,East Hall High School,All Students,Composite,1782820,32389,357,28,20.7,20.4,20.3,19.9
2018-19,669,Hall County,1552,East Hall High School,All Students,English,1782820,32388,357,28,20.1,19.8,19.5,19.7
2018-19,669,Hall County,1552,East Hall High School,All Students,Mathematics,1782820,32391,357,28,20.4,19.8,20,20.1
2018-19,669,Hall County,1552,East Hall High School,All Students,Reading,1782820,32390,357,28,21.2,21.3,21,20.2
2018-19,669,Hall County,1552,East Hall High School,All Students,Science,1782820,32389,357,28,20.6,20.4,20.3,18.8
2018-19,669,Hall County,1552,East Hall High School,All Students,Writing Subscore,788161,7605,81,3,6.5,6.7,6.1,
2018-19,669,Hall County,1556,North Hall High School,All Students,Composite,1782820,32389,357,68,20.7,20.4,20.3,22.4
2018-19,669,Hall County,1556,North Hall High School,All Students,English,1782820,32388,357,68,20.1,19.8,19.5,22.1
2018-19,669,Hall County,1556,North Hall High School,All Students,Mathematics,1782820,32391,357,68,20.4,19.8,20,21.9
2018-19,669,Hall County,1556,North Hall High School,All Students,Reading,1782820,32390,357,68,21.2,21.3,21,23.2
2018-19,669,Hall County,1556,North Hall High School,All Students,Science,1782820,32389,357,68,20.6,20.4,20.3,21.7
2018-19,669,Hall County,1556,North Hall High School,All Students,Writing Subscore,788161,7605,81,13,6.5,6.7,6.1,6.5
2018-19,669,Hall County,4752,Johnson High School,All Students,Composite,1782820,32389,357,81,20.7,20.4,20.3,19.2
2018-19,669,Hall County,4752,Johnson High School,All Students,English,1782820,32388,357,81,20.1,19.8,19.5,17.7
2018-19,669,Hall County,4752,Johnson High School,All Students,Mathematics,1782820,32391,357,81,20.4,19.8,20,18.9
2018-19,669,Hall County,4752,Johnson High School,All Students,Reading,1782820,32390,357,81,21.2,21.3,21,20.2
2018-19,669,Hall County,4752,Johnson High School,All Students,Science,1782820,32389,357,81,20.6,20.4,20.3,19.6
2018-19,669,Hall County,4752,Johnson High School,All Students,Writing Subscore,788161,7605,81,23,6.5,6.7,6.1,5.8
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Composite,1782820,32389,19,19,20.7,20.4,15.4,15.4
2018-19,670,Hancock County,288,Hancock Central High School,All Students,English,1782820,32388,19,19,20.1,19.8,14.1,14.1
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Mathematics,1782820,32391,19,19,20.4,19.8,15.4,15.4
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Reading,1782820,32390,19,19,21.2,21.3,15.8,15.8
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Science,1782820,32389,19,19,20.6,20.4,15.8,15.8
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Writing Subscore,788161,7605,2,2,6.5,6.7,,
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Composite,1782820,32389,13,13,20.7,20.4,20.6,20.6
2018-19,671,Haralson County,3050,Haralson County High School,All Students,English,1782820,32388,13,13,20.1,19.8,19.5,19.5
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Mathematics,1782820,32391,13,13,20.4,19.8,19.6,19.6
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Reading,1782820,32390,13,13,21.2,21.3,22.3,22.3
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Science,1782820,32389,13,13,20.6,20.4,20.6,20.6
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Writing Subscore,788161,7605,4,4,6.5,6.7,,
2018-19,672,Harris County,299,Harris County High School,All Students,Composite,1782820,32389,153,153,20.7,20.4,21.1,21.1
2018-19,672,Harris County,299,Harris County High School,All Students,English,1782820,32388,153,153,20.1,19.8,20.9,20.9
2018-19,672,Harris County,299,Harris County High School,All Students,Mathematics,1782820,32391,153,153,20.4,19.8,19.7,19.7
2018-19,672,Harris County,299,Harris County High School,All Students,Reading,1782820,32390,153,153,21.2,21.3,22.4,22.4
2018-19,672,Harris County,299,Harris County High School,All Students,Science,1782820,32389,153,153,20.6,20.4,21,21
2018-19,672,Harris County,299,Harris County High School,All Students,Writing Subscore,788161,7605,20,20,6.5,6.7,6.2,6.2
2018-19,673,Hart County,3050,Hart County High School,All Students,Composite,1782820,32389,43,43,20.7,20.4,17.8,17.8
2018-19,673,Hart County,3050,Hart County High School,All Students,English,1782820,32388,43,43,20.1,19.8,16.4,16.4
2018-19,673,Hart County,3050,Hart County High School,All Students,Mathematics,1782820,32391,43,43,20.4,19.8,17.2,17.2
2018-19,673,Hart County,3050,Hart County High School,All Students,Reading,1782820,32390,43,43,21.2,21.3,19,19
2018-19,673,Hart County,3050,Hart County High School,All Students,Science,1782820,32389,43,43,20.6,20.4,18.3,18.3
2018-19,673,Hart County,3050,Hart County High School,All Students,Writing Subscore,788161,7605,7,7,6.5,6.7,,
2018-19,674,Heard County,110,Heard County High School,All Students,Composite,1782820,32389,44,44,20.7,20.4,18.2,18.2
2018-19,674,Heard County,110,Heard County High School,All Students,English,1782820,32388,44,44,20.1,19.8,16.6,16.6
2018-19,674,Heard County,110,Heard County High School,All Students,Mathematics,1782820,32391,44,44,20.4,19.8,18.2,18.2
2018-19,674,Heard County,110,Heard County High School,All Students,Reading,1782820,32390,44,44,21.2,21.3,18.7,18.7
2018-19,674,Heard County,110,Heard County High School,All Students,Science,1782820,32389,44,44,20.6,20.4,18.7,18.7
2018-19,674,Heard County,110,Heard County High School,All Students,Writing Subscore,788161,7605,7,7,6.5,6.7,,
2018-19,675,Henry County,101,Union Grove High,All Students,Composite,1782820,32389,1314,168,20.7,20.4,19,20.9
2018-19,675,Henry County,101,Union Grove High,All Students,English,1782820,32388,1314,168,20.1,19.8,18.2,20.2
2018-19,675,Henry County,101,Union Grove High,All Students,Mathematics,1782820,32391,1314,168,20.4,19.8,18.3,20.7
2018-19,675,Henry County,101,Union Grove High,All Students,Reading,1782820,32390,1314,168,21.2,21.3,19.8,21.2
2018-19,675,Henry County,101,Union Grove High,All Students,Science,1782820,32389,1314,168,20.6,20.4,19,21.2
2018-19,675,Henry County,101,Union Grove High,All Students,Writing Subscore,788161,7605,302,40,6.5,6.7,6.3,6.5
2018-19,675,Henry County,104,Luella High School,All Students,Composite,1782820,32389,1314,117,20.7,20.4,19,18.4
2018-19,675,Henry County,104,Luella High School,All Students,English,1782820,32388,1314,117,20.1,19.8,18.2,17.9
2018-19,675,Henry County,104,Luella High School,All Students,Mathematics,1782820,32391,1314,117,20.4,19.8,18.3,17.9
2018-19,675,Henry County,104,Luella High School,All Students,Reading,1782820,32390,1314,117,21.2,21.3,19.8,19
2018-19,675,Henry County,104,Luella High School,All Students,Science,1782820,32389,1314,117,20.6,20.4,19,18.6
2018-19,675,Henry County,104,Luella High School,All Students,Writing Subscore,788161,7605,302,34,6.5,6.7,6.3,6.2
2018-19,675,Henry County,105,Dutchtown High,All Students,Composite,1782820,32389,1314,144,20.7,20.4,19,18.6
2018-19,675,Henry County,105,Dutchtown High,All Students,English,1782820,32388,1314,144,20.1,19.8,18.2,17.6
2018-19,675,Henry County,105,Dutchtown High,All Students,Mathematics,1782820,32391,1314,144,20.4,19.8,18.3,18.3
2018-19,675,Henry County,105,Dutchtown High,All Students,Reading,1782820,32390,1314,144,21.2,21.3,19.8,19.3
2018-19,675,Henry County,105,Dutchtown High,All Students,Science,1782820,32389,1314,144,20.6,20.4,19,18.4
2018-19,675,Henry County,105,Dutchtown High,All Students,Writing Subscore,788161,7605,302,29,6.5,6.7,6.3,6.2
2018-19,675,Henry County,214,Locust Grove High,All Students,Composite,1782820,32389,1314,104,20.7,20.4,19,19.3
2018-19,675,Henry County,214,Locust Grove High,All Students,English,1782820,32388,1314,104,20.1,19.8,18.2,18.5
2018-19,675,Henry County,214,Locust Grove High,All Students,Mathematics,1782820,32391,1314,104,20.4,19.8,18.3,18.1
2018-19,675,Henry County,214,Locust Grove High,All Students,Reading,1782820,32390,1314,104,21.2,21.3,19.8,20.2
2018-19,675,Henry County,214,Locust Grove High,All Students,Science,1782820,32389,1314,104,20.6,20.4,19,19.9
2018-19,675,Henry County,214,Locust Grove High,All Students,Writing Subscore,788161,7605,302,20,6.5,6.7,6.3,6.2
2018-19,675,Henry County,295,Stockbridge High School,All Students,Composite,1782820,32389,1314,149,20.7,20.4,19,17.6
2018-19,675,Henry County,295,Stockbridge High School,All Students,English,1782820,32388,1314,149,20.1,19.8,18.2,16.6
2018-19,675,Henry County,295,Stockbridge High School,All Students,Mathematics,1782820,32391,1314,149,20.4,19.8,18.3,16.8
2018-19,675,Henry County,295,Stockbridge High School,All Students,Reading,1782820,32390,1314,149,21.2,21.3,19.8,18.5
2018-19,675,Henry County,295,Stockbridge High School,All Students,Science,1782820,32389,1314,149,20.6,20.4,19,18
2018-19,675,Henry County,295,Stockbridge High School,All Students,Writing Subscore,788161,7605,302,31,6.5,6.7,6.3,6.3
2018-19,675,Henry County,307,Ola High School,All Students,Composite,1782820,32389,1314,159,20.7,20.4,19,21
2018-19,675,Henry County,307,Ola High School,All Students,English,1782820,32388,1314,159,20.1,19.8,18.2,20.1
2018-19,675,Henry County,307,Ola High School,All Students,Mathematics,1782820,32391,1314,159,20.4,19.8,18.3,20.4
2018-19,675,Henry County,307,Ola High School,All Students,Reading,1782820,32390,1314,159,21.2,21.3,19.8,22.2
2018-19,675,Henry County,307,Ola High School,All Students,Science,1782820,32389,1314,159,20.6,20.4,19,20.7
2018-19,675,Henry County,307,Ola High School,All Students,Writing Subscore,788161,7605,302,38,6.5,6.7,6.3,6.5
2018-19,675,Henry County,315,Hampton High School,All Students,Composite,1782820,32389,1314,115,20.7,20.4,19,17.4
2018-19,675,Henry County,315,Hampton High School,All Students,English,1782820,32388,1314,115,20.1,19.8,18.2,16.2
2018-19,675,Henry County,315,Hampton High School,All Students,Mathematics,1782820,32391,1314,115,20.4,19.8,18.3,16.8
2018-19,675,Henry County,315,Hampton High School,All Students,Reading,1782820,32390,1314,115,21.2,21.3,19.8,18.4
2018-19,675,Henry County,315,Hampton High School,All Students,Science,1782820,32389,1314,115,20.6,20.4,19,17.7
2018-19,675,Henry County,315,Hampton High School,All Students,Writing Subscore,788161,7605,302,27,6.5,6.7,6.3,6.2
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Composite,1782820,32389,1314,122,20.7,20.4,19,19.1
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,English,1782820,32388,1314,122,20.1,19.8,18.2,18.7
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Mathematics,1782820,32391,1314,122,20.4,19.8,18.3,17.9
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Reading,1782820,32390,1314,122,21.2,21.3,19.8,19.9
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Science,1782820,32389,1314,122,20.6,20.4,19,19.2
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Writing Subscore,788161,7605,302,18,6.5,6.7,6.3,6.2
2018-19,675,Henry County,408,Woodland High School,All Students,Composite,1782820,32389,1314,125,20.7,20.4,19,18.9
2018-19,675,Henry County,408,Woodland High School,All Students,English,1782820,32388,1314,125,20.1,19.8,18.2,18.4
2018-19,675,Henry County,408,Woodland High School,All Students,Mathematics,1782820,32391,1314,125,20.4,19.8,18.3,18.1
2018-19,675,Henry County,408,Woodland High School,All Students,Reading,1782820,32390,1314,125,21.2,21.3,19.8,20.2
2018-19,675,Henry County,408,Woodland High School,All Students,Science,1782820,32389,1314,125,20.6,20.4,19,18.3
2018-19,675,Henry County,408,Woodland High School,All Students,Writing Subscore,788161,7605,302,29,6.5,6.7,6.3,6.8
2018-19,675,Henry County,3050,Henry County High School,All Students,Composite,1782820,32389,1314,111,20.7,20.4,19,17.2
2018-19,675,Henry County,3050,Henry County High School,All Students,English,1782820,32388,1314,111,20.1,19.8,18.2,16.3
2018-19,675,Henry County,3050,Henry County High School,All Students,Mathematics,1782820,32391,1314,111,20.4,19.8,18.3,16.2
2018-19,675,Henry County,3050,Henry County High School,All Students,Reading,1782820,32390,1314,111,21.2,21.3,19.8,18.5
2018-19,675,Henry County,3050,Henry County High School,All Students,Science,1782820,32389,1314,111,20.6,20.4,19,17.4
2018-19,675,Henry County,3050,Henry County High School,All Students,Writing Subscore,788161,7605,302,36,6.5,6.7,6.3,6.1
2018-19,676,Houston County,111,Veterans High School,All Students,Composite,1782820,32389,425,73,20.7,20.4,20.1,21.9
2018-19,676,Houston County,111,Veterans High School,All Students,English,1782820,32388,425,73,20.1,19.8,19.2,21.3
2018-19,676,Houston County,111,Veterans High School,All Students,Mathematics,1782820,32391,425,73,20.4,19.8,19.5,22
2018-19,676,Houston County,111,Veterans High School,All Students,Reading,1782820,32390,425,73,21.2,21.3,21.2,22.3
2018-19,676,Houston County,111,Veterans High School,All Students,Science,1782820,32389,425,73,20.6,20.4,20.2,21.5
2018-19,676,Houston County,111,Veterans High School,All Students,Writing Subscore,788161,7605,104,18,6.5,6.7,6.7,7.2
2018-19,676,Houston County,192,Houston County High School,All Students,Composite,1782820,32389,425,107,20.7,20.4,20.1,21.8
2018-19,676,Houston County,192,Houston County High School,All Students,English,1782820,32388,425,107,20.1,19.8,19.2,21.1
2018-19,676,Houston County,192,Houston County High School,All Students,Mathematics,1782820,32391,425,107,20.4,19.8,19.5,21
2018-19,676,Houston County,192,Houston County High School,All Students,Reading,1782820,32390,425,107,21.2,21.3,21.2,22.8
2018-19,676,Houston County,192,Houston County High School,All Students,Science,1782820,32389,425,107,20.6,20.4,20.2,21.7
2018-19,676,Houston County,192,Houston County High School,All Students,Writing Subscore,788161,7605,104,15,6.5,6.7,6.7,7.5
2018-19,676,Houston County,1054,Perry High School,All Students,Composite,1782820,32389,425,93,20.7,20.4,20.1,19.5
2018-19,676,Houston County,1054,Perry High School,All Students,English,1782820,32388,425,93,20.1,19.8,19.2,18.4
2018-19,676,Houston County,1054,Perry High School,All Students,Mathematics,1782820,32391,425,93,20.4,19.8,19.5,18.5
2018-19,676,Houston County,1054,Perry High School,All Students,Reading,1782820,32390,425,93,21.2,21.3,21.2,20.4
2018-19,676,Houston County,1054,Perry High School,All Students,Science,1782820,32389,425,93,20.6,20.4,20.2,20.2
2018-19,676,Houston County,1054,Perry High School,All Students,Writing Subscore,788161,7605,104,30,6.5,6.7,6.7,6.4
2018-19,676,Houston County,2052,Northside High School,All Students,Composite,1782820,32389,425,78,20.7,20.4,20.1,18.9
2018-19,676,Houston County,2052,Northside High School,All Students,English,1782820,32388,425,78,20.1,19.8,19.2,17.8
2018-19,676,Houston County,2052,Northside High School,All Students,Mathematics,1782820,32391,425,78,20.4,19.8,19.5,18.4
2018-19,676,Houston County,2052,Northside High School,All Students,Reading,1782820,32390,425,78,21.2,21.3,21.2,20.4
2018-19,676,Houston County,2052,Northside High School,All Students,Science,1782820,32389,425,78,20.6,20.4,20.2,18.7
2018-19,676,Houston County,2052,Northside High School,All Students,Writing Subscore,788161,7605,104,23,6.5,6.7,6.7,6.2
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Composite,1782820,32389,425,74,20.7,20.4,20.1,18.1
2018-19,676,Houston County,4056,Warner Robins High School,All Students,English,1782820,32388,425,74,20.1,19.8,19.2,16.8
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Mathematics,1782820,32391,425,74,20.4,19.8,19.5,17.4
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Reading,1782820,32390,425,74,21.2,21.3,21.2,19.6
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Science,1782820,32389,425,74,20.6,20.4,20.2,18.1
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Writing Subscore,788161,7605,104,18,6.5,6.7,6.7,6.8
